transaction_id,user_id,transaction_date,package,amount_usd,credits_purchased
14686,7881,2026-07-01,Pro,99.99,1600
14687,9871,2026-06-22,Max,199.99,3500
14688,12527,2026-03-23,Pro,99.99,1600
14689,6623,2026-01-11,Creator,49.99,700
14690,14190,2026-05-15,Max,199.99,3500
14691,11559,2026-04-16,Pro,99.99,1600
14692,8197,2026-02-21,Mini,4.99,50
14693,1969,2026-03-02,Max,199.99,3500
14694,4570,2026-03-29,Studio,499.99,10000
14695,1161,2026-01-06,Starter,9.99,110
14696,3513,2026-07-25,Pro,99.99,1600
14697,12807,2026-04-08,Creator,49.99,700
14698,2558,2026-01-28,Creator,49.99,700
14699,10787,2026-07-05,Popular,24.99,300
14700,703,2026-07-24,Creator,49.99,700
14701,8946,2026-03-22,Starter,9.99,110
14702,6937,2026-04-01,Mini,4.99,50
14703,5637,2026-05-18,Creator,49.99,700
14704,7548,2026-03-13,Studio,499.99,10000
14705,2588,2026-03-18,Popular,24.99,300
14706,5465,2026-07-25,Mini,4.99,50
14707,10377,2026-05-24,Starter,9.99,110
14708,707,2026-01-13,Starter,9.99,110
14709,13398,2026-01-09,Popular,24.99,300
14710,7816,2026-07-25,Mini,4.99,50
14711,12424,2026-07-29,Creator,49.99,700
14712,9091,2026-06-21,Popular,24.99,300
14713,5259,2026-01-12,Mini,4.99,50
14714,14619,2026-02-15,Popular,24.99,300
14715,8762,2026-02-08,Creator,49.99,700
14716,3181,2026-05-22,Popular,24.99,300
14717,7822,2026-08-22,Studio,499.99,10000
14718,8295,2026-03-02,Mini,4.99,50
14719,14720,2026-07-10,Mini,4.99,50
14720,10569,2026-06-04,Pro,99.99,1600
14721,11050,2026-03-08,Pro,99.99,1600
14722,5746,2026-08-18,Pro,99.99,1600
14723,3841,2026-01-01,Max,199.99,3500
14724,7028,2026-06-23,Mini,4.99,50
14725,4132,2026-04-27,Mini,4.99,50
14726,3138,2026-07-01,Starter,9.99,110
14727,13711,2026-04-24,Starter,9.99,110
14728,10480,2026-05-26,Starter,9.99,110
14729,7961,2026-07-03,Pro,99.99,1600
14730,12709,2026-05-16,Starter,9.99,110
14731,3251,2026-08-01,Creator,49.99,700
14732,11753,2026-06-16,Starter,9.99,110
14733,523,2026-06-26,Max,199.99,3500
14734,12744,2026-01-08,Creator,49.99,700
14735,7337,2026-04-22,Starter,9.99,110
14736,3533,2026-03-21,Creator,49.99,700
14737,12116,2026-04-19,Popular,24.99,300
14738,10960,2026-08-16,Popular,24.99,300
14739,12452,2026-02-12,Starter,9.99,110
14740,6416,2026-07-03,Mini,4.99,50
14741,5523,2026-08-15,Studio,499.99,10000
14742,2167,2026-06-15,Pro,99.99,1600
14743,1769,2026-01-16,Creator,49.99,700
14744,13387,2026-07-04,Starter,9.99,110
14745,12219,2026-04-26,Starter,9.99,110
14746,6087,2026-08-03,Popular,24.99,300
14747,7749,2026-07-30,Studio,499.99,10000
14748,12340,2026-05-25,Creator,49.99,700
14749,4291,2026-06-02,Pro,99.99,1600
14750,4418,2026-01-23,Pro,99.99,1600
14751,1045,2026-06-04,Max,199.99,3500
14752,12367,2026-07-03,Pro,99.99,1600
14753,4038,2026-07-21,Max,199.99,3500
14754,9870,2026-08-27,Starter,9.99,110
14755,2161,2026-03-23,Starter,9.99,110
14756,3836,2026-01-24,Starter,9.99,110
14757,4343,2026-07-23,Creator,49.99,700
14758,1064,2026-05-10,Popular,24.99,300
14759,12555,2026-04-08,Creator,49.99,700
14760,7801,2026-06-15,Studio,499.99,10000
14761,12615,2026-07-11,Mini,4.99,50
14762,929,2026-04-14,Max,199.99,3500
14763,5478,2026-03-05,Pro,99.99,1600
14764,4037,2026-08-01,Max,199.99,3500
14765,13477,2026-03-02,Starter,9.99,110
14766,7633,2026-01-12,Creator,49.99,700
14767,6988,2026-01-11,Mini,4.99,50
14768,10660,2026-08-14,Creator,49.99,700
14769,14407,2026-03-27,Starter,9.99,110
14770,8763,2026-01-12,Popular,24.99,300
14771,4016,2026-06-28,Popular,24.99,300
14772,8057,2026-05-16,Creator,49.99,700
14773,961,2026-07-12,Starter,9.99,110
14774,3241,2026-08-24,Starter,9.99,110
14775,12717,2026-04-26,Starter,9.99,110
14776,14273,2026-01-16,Popular,24.99,300
14777,7334,2026-04-18,Starter,9.99,110
14778,14718,2026-01-19,Pro,99.99,1600
14779,5680,2026-01-29,Popular,24.99,300
14780,4985,2026-04-18,Studio,499.99,10000
14781,730,2026-04-28,Mini,4.99,50
14782,9591,2026-05-13,Mini,4.99,50
14783,12519,2026-03-29,Creator,49.99,700
14784,10037,2026-03-06,Studio,499.99,10000
14785,11164,2026-05-10,Creator,49.99,700
14786,13713,2026-08-05,Mini,4.99,50
14787,4497,2026-06-03,Max,199.99,3500
14788,2064,2026-04-11,Mini,4.99,50
14789,14494,2026-02-24,Starter,9.99,110
14790,10389,2026-04-10,Max,199.99,3500
14791,1935,2026-02-22,Mini,4.99,50
14792,4280,2026-03-18,Creator,49.99,700
14793,12883,2026-04-26,Studio,499.99,10000
14794,13122,2026-05-11,Popular,24.99,300
14795,13413,2026-07-28,Starter,9.99,110
14796,8367,2026-04-06,Pro,99.99,1600
14797,6495,2026-04-30,Mini,4.99,50
14798,4496,2026-06-13,Starter,9.99,110
14799,8130,2026-06-06,Pro,99.99,1600
14800,1031,2026-08-06,Starter,9.99,110
14801,7395,2026-01-01,Starter,9.99,110
14802,9275,2026-04-12,Pro,99.99,1600
14803,9163,2026-02-27,Pro,99.99,1600
14804,4640,2026-05-11,Starter,9.99,110
14805,10223,2026-07-30,Popular,24.99,300
14806,7053,2026-01-13,Max,199.99,3500
14807,9917,2026-04-18,Max,199.99,3500
14808,11565,2026-07-07,Mini,4.99,50
14809,13648,2026-01-03,Popular,24.99,300
14810,7971,2026-08-07,Creator,49.99,700
14811,3951,2026-05-23,Creator,49.99,700
14812,2737,2026-08-17,Starter,9.99,110
14813,7538,2026-04-04,Starter,9.99,110
14814,10993,2026-01-25,Popular,24.99,300
14815,10387,2026-01-12,Popular,24.99,300
14816,5654,2026-02-25,Mini,4.99,50
14817,6674,2026-07-04,Popular,24.99,300
14818,13149,2026-07-25,Creator,49.99,700
14819,14596,2026-06-06,Mini,4.99,50
14820,5960,2026-04-01,Mini,4.99,50
14821,8481,2026-08-01,Starter,9.99,110
14822,12804,2026-01-29,Popular,24.99,300
14823,1451,2026-03-13,Starter,9.99,110
14824,5475,2026-07-09,Popular,24.99,300
14825,14289,2026-07-31,Starter,9.99,110
14826,1082,2026-08-08,Creator,49.99,700
14827,13031,2026-01-12,Popular,24.99,300
14828,9783,2026-02-01,Starter,9.99,110
14829,6796,2026-02-10,Studio,499.99,10000
14830,14887,2026-06-29,Mini,4.99,50
14831,5738,2026-06-11,Starter,9.99,110
14832,4776,2026-01-09,Creator,49.99,700
14833,10066,2026-01-02,Popular,24.99,300
14834,13228,2026-04-04,Popular,24.99,300
14835,10780,2026-04-14,Popular,24.99,300
14836,8312,2026-07-21,Pro,99.99,1600
14837,5428,2026-08-21,Mini,4.99,50
14838,12805,2026-04-03,Popular,24.99,300
14839,358,2026-08-05,Popular,24.99,300
14840,11297,2026-05-20,Popular,24.99,300
14841,9952,2026-04-06,Mini,4.99,50
14842,4874,2026-02-15,Creator,49.99,700
14843,7023,2026-03-02,Popular,24.99,300
14844,3242,2026-08-25,Creator,49.99,700
14845,920,2026-04-30,Starter,9.99,110
14846,1130,2026-07-27,Starter,9.99,110
14847,2432,2026-04-24,Pro,99.99,1600
14848,11735,2026-01-30,Creator,49.99,700
14849,3924,2026-05-05,Starter,9.99,110
14850,2954,2026-06-12,Creator,49.99,700
14851,12967,2026-05-11,Pro,99.99,1600
14852,1622,2026-07-12,Mini,4.99,50
14853,9500,2026-08-19,Starter,9.99,110
14854,11060,2026-04-06,Creator,49.99,700
14855,13989,2026-07-01,Max,199.99,3500
14856,12154,2026-07-16,Mini,4.99,50
14857,4592,2026-02-07,Mini,4.99,50
14858,5279,2026-06-05,Popular,24.99,300
14859,3317,2026-08-01,Creator,49.99,700
14860,2074,2026-08-28,Popular,24.99,300
14861,6200,2026-02-25,Starter,9.99,110
14862,4036,2026-06-11,Studio,499.99,10000
14863,11008,2026-03-11,Studio,499.99,10000
14864,6642,2026-03-12,Starter,9.99,110
14865,7683,2026-02-17,Creator,49.99,700
14866,7165,2026-05-25,Creator,49.99,700
14867,13202,2026-03-11,Starter,9.99,110
14868,10411,2026-03-18,Studio,499.99,10000
14869,3234,2026-04-12,Creator,49.99,700
14870,7021,2026-08-22,Starter,9.99,110
14871,8544,2026-01-11,Creator,49.99,700
14872,2387,2026-02-25,Popular,24.99,300
14873,9279,2026-08-30,Max,199.99,3500
14874,3931,2026-03-29,Max,199.99,3500
14875,10954,2026-06-09,Popular,24.99,300
14876,6859,2026-04-21,Popular,24.99,300
14877,1968,2026-08-06,Creator,49.99,700
14878,10021,2026-08-31,Popular,24.99,300
14879,6251,2026-03-25,Popular,24.99,300
14880,2242,2026-02-24,Creator,49.99,700
14881,13167,2026-05-18,Popular,24.99,300
14882,8089,2026-01-05,Pro,99.99,1600
14883,4341,2026-02-15,Creator,49.99,700
14884,6035,2026-08-29,Popular,24.99,300
14885,4791,2026-02-01,Starter,9.99,110
14886,502,2026-07-02,Creator,49.99,700
14887,7325,2026-06-23,Creator,49.99,700
14888,7487,2026-07-22,Creator,49.99,700
14889,1102,2026-03-05,Popular,24.99,300
14890,2261,2026-05-13,Popular,24.99,300
14891,5442,2026-01-03,Pro,99.99,1600
14892,11038,2026-04-14,Pro,99.99,1600
14893,11032,2026-07-29,Popular,24.99,300
14894,8624,2026-08-17,Pro,99.99,1600
14895,3559,2026-07-03,Starter,9.99,110
14896,6322,2026-07-15,Max,199.99,3500
14897,4276,2026-07-16,Mini,4.99,50
14898,364,2026-03-09,Pro,99.99,1600
14899,3898,2026-05-04,Pro,99.99,1600
14900,8530,2026-07-27,Starter,9.99,110
14901,12169,2026-05-14,Creator,49.99,700
14902,8522,2026-07-11,Mini,4.99,50
14903,10249,2026-06-07,Mini,4.99,50
14904,6099,2026-04-12,Popular,24.99,300
14905,4332,2026-04-07,Popular,24.99,300
14906,8288,2026-02-10,Starter,9.99,110
14907,11160,2026-07-20,Creator,49.99,700
14908,3835,2026-03-15,Creator,49.99,700
14909,9659,2026-05-07,Max,199.99,3500
14910,14034,2026-04-22,Starter,9.99,110
14911,5444,2026-08-28,Mini,4.99,50
14912,14870,2026-08-28,Popular,24.99,300
14913,14805,2026-06-26,Mini,4.99,50
14914,12070,2026-01-15,Pro,99.99,1600
14915,239,2026-02-16,Mini,4.99,50
14916,9127,2026-05-28,Creator,49.99,700
14917,12460,2026-01-10,Starter,9.99,110
14918,12344,2026-06-20,Pro,99.99,1600
14919,12262,2026-06-13,Popular,24.99,300
14920,2829,2026-07-06,Pro,99.99,1600
14921,2107,2026-05-25,Popular,24.99,300
14922,14922,2026-01-18,Pro,99.99,1600
14923,7511,2026-07-23,Starter,9.99,110
14924,6307,2026-06-26,Starter,9.99,110
14925,6486,2026-06-27,Creator,49.99,700
14926,2050,2026-01-31,Popular,24.99,300
14927,624,2026-08-31,Mini,4.99,50
14928,13739,2026-05-01,Creator,49.99,700
14929,10988,2026-03-13,Creator,49.99,700
14930,9301,2026-07-18,Creator,49.99,700
14931,4280,2026-03-10,Mini,4.99,50
14932,3299,2026-04-12,Max,199.99,3500
14933,9667,2026-07-13,Starter,9.99,110
14934,1247,2026-08-15,Creator,49.99,700
14935,8868,2026-05-03,Popular,24.99,300
14936,9729,2026-08-08,Max,199.99,3500
14937,7934,2026-01-18,Creator,49.99,700
14938,12618,2026-05-19,Popular,24.99,300
14939,14608,2026-02-02,Popular,24.99,300
14940,5356,2026-04-18,Popular,24.99,300
14941,5922,2026-05-11,Creator,49.99,700
14942,8985,2026-03-18,Popular,24.99,300
14943,5794,2026-03-22,Starter,9.99,110
14944,4138,2026-01-28,Mini,4.99,50
14945,8588,2026-07-15,Creator,49.99,700
14946,3456,2026-04-18,Popular,24.99,300
14947,5593,2026-07-21,Popular,24.99,300
14948,8765,2026-03-24,Max,199.99,3500
14949,11212,2026-01-24,Popular,24.99,300
14950,2335,2026-08-22,Starter,9.99,110
14951,11838,2026-01-13,Starter,9.99,110
14952,1683,2026-04-27,Popular,24.99,300
14953,11567,2026-06-07,Max,199.99,3500
14954,1080,2026-02-19,Mini,4.99,50
14955,8749,2026-05-03,Max,199.99,3500
14956,1549,2026-03-29,Studio,499.99,10000
14957,7151,2026-02-12,Popular,24.99,300
14958,12370,2026-01-14,Studio,499.99,10000
14959,8728,2026-06-01,Pro,99.99,1600
14960,8060,2026-07-11,Pro,99.99,1600
14961,10168,2026-04-01,Max,199.99,3500
14962,14142,2026-07-21,Popular,24.99,300
14963,4230,2026-05-18,Max,199.99,3500
14964,13801,2026-01-07,Popular,24.99,300
14965,10619,2026-05-05,Creator,49.99,700
14966,101,2026-05-26,Max,199.99,3500
14967,11375,2026-02-13,Pro,99.99,1600
14968,4316,2026-06-13,Popular,24.99,300
14969,8850,2026-04-26,Starter,9.99,110
14970,5114,2026-02-05,Creator,49.99,700
14971,5367,2026-01-14,Mini,4.99,50
14972,11959,2026-07-12,Creator,49.99,700
14973,11814,2026-06-24,Creator,49.99,700
14974,12847,2026-06-24,Starter,9.99,110
14975,239,2026-07-13,Pro,99.99,1600
14976,11228,2026-01-07,Creator,49.99,700
14977,12512,2026-03-15,Studio,499.99,10000
14978,7956,2026-03-02,Starter,9.99,110
14979,13038,2026-01-17,Popular,24.99,300
14980,9512,2026-03-03,Popular,24.99,300
14981,5736,2026-06-09,Popular,24.99,300
14982,10031,2026-02-14,Creator,49.99,700
14983,7453,2026-07-07,Starter,9.99,110
14984,12360,2026-08-04,Pro,99.99,1600
14985,8196,2026-07-03,Creator,49.99,700
14986,2147,2026-07-18,Creator,49.99,700
14987,3937,2026-06-11,Starter,9.99,110
14988,8977,2026-03-16,Mini,4.99,50
14989,13225,2026-03-17,Studio,499.99,10000
14990,2143,2026-04-17,Starter,9.99,110
14991,5146,2026-02-05,Creator,49.99,700
14992,3104,2026-01-14,Creator,49.99,700
14993,2149,2026-01-10,Mini,4.99,50
14994,12957,2026-05-14,Pro,99.99,1600
14995,1349,2026-06-27,Pro,99.99,1600
14996,1461,2026-06-26,Starter,9.99,110
14997,14616,2026-01-02,Studio,499.99,10000
14998,9204,2026-07-29,Starter,9.99,110
14999,11792,2026-07-27,Creator,49.99,700
15000,10561,2026-04-01,Pro,99.99,1600
15001,13531,2026-03-15,Starter,9.99,110
15002,11152,2026-02-24,Mini,4.99,50
15003,11302,2026-08-03,Creator,49.99,700
15004,6840,2026-01-11,Starter,9.99,110
15005,5726,2026-07-28,Studio,499.99,10000
15006,11110,2026-08-01,Mini,4.99,50
15007,13470,2026-02-04,Max,199.99,3500
15008,9483,2026-02-18,Studio,499.99,10000
15009,10640,2026-04-01,Max,199.99,3500
15010,510,2026-08-04,Creator,49.99,700
15011,1955,2026-04-03,Popular,24.99,300
15012,3616,2026-01-15,Max,199.99,3500
15013,12536,2026-02-04,Popular,24.99,300
15014,3782,2026-07-20,Popular,24.99,300
15015,8681,2026-05-21,Studio,499.99,10000
15016,12225,2026-08-28,Creator,49.99,700
15017,9554,2026-07-02,Pro,99.99,1600
15018,9357,2026-03-28,Mini,4.99,50
15019,4104,2026-02-04,Starter,9.99,110
15020,10183,2026-05-21,Max,199.99,3500
15021,10920,2026-03-22,Max,199.99,3500
15022,12072,2026-05-21,Popular,24.99,300
15023,12069,2026-04-02,Popular,24.99,300
15024,6252,2026-03-09,Creator,49.99,700
15025,10037,2026-03-09,Popular,24.99,300
15026,2894,2026-08-15,Starter,9.99,110
15027,657,2026-06-09,Mini,4.99,50
15028,14651,2026-06-24,Creator,49.99,700
15029,2760,2026-05-05,Max,199.99,3500
15030,3875,2026-08-10,Popular,24.99,300
15031,10887,2026-05-06,Starter,9.99,110
15032,11340,2026-03-04,Popular,24.99,300
15033,14268,2026-05-02,Pro,99.99,1600
15034,1981,2026-04-08,Mini,4.99,50
15035,5152,2026-07-25,Creator,49.99,700
15036,8640,2026-04-25,Creator,49.99,700
15037,9045,2026-03-22,Starter,9.99,110
15038,1497,2026-03-22,Popular,24.99,300
15039,14937,2026-06-01,Pro,99.99,1600
15040,12031,2026-03-20,Starter,9.99,110
15041,14735,2026-05-06,Max,199.99,3500
15042,5638,2026-01-05,Creator,49.99,700
15043,4564,2026-07-06,Starter,9.99,110
15044,7073,2026-01-11,Creator,49.99,700
15045,9798,2026-03-01,Pro,99.99,1600
15046,2875,2026-05-13,Starter,9.99,110
15047,2187,2026-04-22,Creator,49.99,700
15048,497,2026-01-08,Max,199.99,3500
15049,6183,2026-05-01,Starter,9.99,110
15050,1632,2026-05-06,Creator,49.99,700
15051,13534,2026-03-09,Creator,49.99,700
15052,5940,2026-04-09,Studio,499.99,10000
15053,14938,2026-02-06,Pro,99.99,1600
15054,9141,2026-04-19,Popular,24.99,300
15055,5685,2026-03-12,Pro,99.99,1600
15056,4392,2026-01-08,Mini,4.99,50
15057,7808,2026-03-17,Starter,9.99,110
15058,6559,2026-03-24,Pro,99.99,1600
15059,2466,2026-02-27,Creator,49.99,700
15060,2164,2026-07-02,Max,199.99,3500
15061,8412,2026-01-05,Pro,99.99,1600
15062,5174,2026-02-10,Starter,9.99,110
15063,10782,2026-06-12,Pro,99.99,1600
15064,7549,2026-01-14,Popular,24.99,300
15065,10749,2026-07-24,Popular,24.99,300
15066,9439,2026-04-21,Creator,49.99,700
15067,1475,2026-03-22,Popular,24.99,300
15068,2467,2026-02-23,Creator,49.99,700
15069,9400,2026-06-07,Popular,24.99,300
15070,1634,2026-06-19,Popular,24.99,300
15071,13234,2026-02-19,Creator,49.99,700
15072,13810,2026-05-04,Creator,49.99,700
15073,9916,2026-06-20,Creator,49.99,700
15074,4218,2026-03-08,Starter,9.99,110
15075,4963,2026-02-19,Popular,24.99,300
15076,5655,2026-06-11,Popular,24.99,300
15077,3809,2026-01-03,Pro,99.99,1600
15078,4974,2026-03-16,Creator,49.99,700
15079,1051,2026-07-02,Studio,499.99,10000
15080,10222,2026-03-08,Popular,24.99,300
15081,13221,2026-02-16,Starter,9.99,110
15082,5518,2026-06-21,Pro,99.99,1600
15083,5814,2026-03-23,Pro,99.99,1600
15084,154,2026-07-07,Mini,4.99,50
15085,3284,2026-02-27,Max,199.99,3500
15086,10655,2026-02-08,Pro,99.99,1600
15087,5159,2026-01-01,Popular,24.99,300
15088,12391,2026-05-10,Creator,49.99,700
15089,6648,2026-08-07,Starter,9.99,110
15090,502,2026-06-10,Pro,99.99,1600
15091,4832,2026-06-09,Popular,24.99,300
15092,8451,2026-05-24,Starter,9.99,110
15093,3933,2026-07-10,Starter,9.99,110
15094,13757,2026-04-25,Creator,49.99,700
15095,1149,2026-04-20,Popular,24.99,300
15096,10757,2026-07-30,Starter,9.99,110
15097,6829,2026-07-07,Starter,9.99,110
15098,11207,2026-07-07,Starter,9.99,110
15099,6945,2026-02-17,Popular,24.99,300
15100,10404,2026-07-19,Creator,49.99,700
15101,5676,2026-08-24,Pro,99.99,1600
15102,3003,2026-06-23,Creator,49.99,700
15103,2869,2026-02-03,Mini,4.99,50
15104,4622,2026-06-02,Creator,49.99,700
15105,1360,2026-04-23,Starter,9.99,110
15106,5849,2026-01-09,Popular,24.99,300
15107,14552,2026-05-08,Starter,9.99,110
15108,14679,2026-06-14,Creator,49.99,700
15109,10152,2026-07-09,Creator,49.99,700
15110,7639,2026-07-09,Popular,24.99,300
15111,7029,2026-04-30,Popular,24.99,300
15112,12862,2026-07-08,Pro,99.99,1600
15113,3652,2026-08-05,Pro,99.99,1600
15114,3283,2026-01-30,Creator,49.99,700
15115,3717,2026-03-19,Pro,99.99,1600
15116,2951,2026-06-24,Mini,4.99,50
15117,12469,2026-02-18,Mini,4.99,50
15118,4557,2026-02-12,Starter,9.99,110
15119,5209,2026-04-29,Creator,49.99,700
15120,13598,2026-08-12,Starter,9.99,110
15121,3234,2026-07-24,Mini,4.99,50
15122,12909,2026-01-18,Creator,49.99,700
15123,13134,2026-02-27,Studio,499.99,10000
15124,4061,2026-08-28,Pro,99.99,1600
15125,13547,2026-06-23,Creator,49.99,700
15126,11538,2026-01-19,Creator,49.99,700
15127,2027,2026-03-06,Studio,499.99,10000
15128,743,2026-05-13,Mini,4.99,50
15129,2967,2026-07-08,Popular,24.99,300
15130,3250,2026-05-12,Starter,9.99,110
15131,4697,2026-05-07,Creator,49.99,700
15132,6417,2026-07-14,Pro,99.99,1600
15133,12550,2026-01-12,Max,199.99,3500
15134,14406,2026-05-20,Creator,49.99,700
15135,1362,2026-04-12,Max,199.99,3500
15136,12916,2026-06-17,Studio,499.99,10000
15137,10616,2026-07-03,Creator,49.99,700
15138,12438,2026-08-21,Studio,499.99,10000
15139,5069,2026-02-07,Starter,9.99,110
15140,8466,2026-05-01,Popular,24.99,300
15141,1331,2026-02-16,Max,199.99,3500
15142,1175,2026-01-16,Studio,499.99,10000
15143,9705,2026-01-23,Popular,24.99,300
15144,3202,2026-04-28,Creator,49.99,700
15145,5635,2026-08-10,Pro,99.99,1600
15146,13454,2026-05-31,Creator,49.99,700
15147,1499,2026-01-04,Popular,24.99,300
15148,8024,2026-02-14,Creator,49.99,700
15149,13454,2026-01-08,Starter,9.99,110
15150,10667,2026-05-12,Creator,49.99,700
15151,5915,2026-07-01,Creator,49.99,700
15152,6010,2026-08-18,Starter,9.99,110
15153,12683,2026-01-25,Popular,24.99,300
15154,1296,2026-05-04,Max,199.99,3500
15155,1034,2026-01-29,Max,199.99,3500
15156,13581,2026-07-19,Starter,9.99,110
15157,5992,2026-05-09,Pro,99.99,1600
15158,1019,2026-06-21,Creator,49.99,700
15159,2296,2026-04-02,Starter,9.99,110
15160,3814,2026-02-18,Mini,4.99,50
15161,2857,2026-04-09,Starter,9.99,110
15162,13310,2026-02-17,Pro,99.99,1600
15163,3941,2026-02-18,Max,199.99,3500
15164,8149,2026-07-30,Creator,49.99,700
15165,10057,2026-01-19,Studio,499.99,10000
15166,10029,2026-03-14,Starter,9.99,110
15167,865,2026-08-03,Starter,9.99,110
15168,12999,2026-02-18,Pro,99.99,1600
15169,2974,2026-07-25,Max,199.99,3500
15170,5698,2026-05-12,Pro,99.99,1600
15171,12059,2026-07-29,Creator,49.99,700
15172,4725,2026-01-20,Popular,24.99,300
15173,7923,2026-01-24,Popular,24.99,300
15174,6630,2026-07-05,Popular,24.99,300
15175,13803,2026-07-05,Popular,24.99,300
15176,11830,2026-04-25,Creator,49.99,700
15177,14378,2026-07-15,Popular,24.99,300
15178,8785,2026-06-01,Pro,99.99,1600
15179,1142,2026-01-18,Mini,4.99,50
15180,422,2026-06-24,Mini,4.99,50
15181,2444,2026-07-25,Creator,49.99,700
15182,5293,2026-07-23,Popular,24.99,300
15183,4792,2026-08-29,Popular,24.99,300
15184,6734,2026-06-16,Popular,24.99,300
15185,1467,2026-04-23,Max,199.99,3500
15186,4863,2026-04-22,Popular,24.99,300
15187,49,2026-08-02,Popular,24.99,300
15188,8426,2026-07-02,Starter,9.99,110
15189,12429,2026-07-04,Pro,99.99,1600
15190,10827,2026-04-30,Pro,99.99,1600
15191,12930,2026-05-27,Starter,9.99,110
15192,8699,2026-05-14,Studio,499.99,10000
15193,7829,2026-02-01,Starter,9.99,110
15194,12973,2026-05-02,Starter,9.99,110
15195,6750,2026-04-15,Popular,24.99,300
15196,8988,2026-02-24,Creator,49.99,700
15197,11254,2026-08-28,Starter,9.99,110
15198,9212,2026-02-09,Studio,499.99,10000
15199,4746,2026-02-13,Max,199.99,3500
15200,6081,2026-04-01,Popular,24.99,300
15201,11385,2026-02-25,Popular,24.99,300
15202,2048,2026-06-26,Starter,9.99,110
15203,8284,2026-05-24,Popular,24.99,300
15204,1415,2026-01-08,Popular,24.99,300
15205,10209,2026-02-09,Max,199.99,3500
15206,5944,2026-03-27,Max,199.99,3500
15207,12641,2026-08-19,Creator,49.99,700
15208,12835,2026-03-10,Max,199.99,3500
15209,4611,2026-03-07,Starter,9.99,110
15210,2387,2026-03-28,Creator,49.99,700
15211,6163,2026-02-19,Mini,4.99,50
15212,9362,2026-05-14,Creator,49.99,700
15213,14503,2026-07-28,Starter,9.99,110
15214,7569,2026-07-17,Popular,24.99,300
15215,1382,2026-02-23,Popular,24.99,300
15216,3625,2026-08-05,Starter,9.99,110
15217,7357,2026-03-05,Popular,24.99,300
15218,4252,2026-05-09,Creator,49.99,700
15219,3492,2026-04-22,Pro,99.99,1600
15220,11763,2026-06-03,Pro,99.99,1600
15221,1348,2026-08-09,Pro,99.99,1600
15222,11426,2026-08-08,Popular,24.99,300
15223,7150,2026-05-06,Creator,49.99,700
15224,10077,2026-03-06,Starter,9.99,110
15225,8960,2026-04-11,Starter,9.99,110
15226,10153,2026-07-31,Starter,9.99,110
15227,7828,2026-08-26,Starter,9.99,110
15228,14333,2026-06-13,Studio,499.99,10000
15229,3521,2026-05-12,Starter,9.99,110
15230,7676,2026-05-22,Creator,49.99,700
15231,2819,2026-06-15,Starter,9.99,110
15232,10597,2026-04-30,Starter,9.99,110
15233,1153,2026-03-20,Popular,24.99,300
15234,501,2026-05-11,Creator,49.99,700
15235,9355,2026-04-08,Creator,49.99,700
15236,12710,2026-03-05,Popular,24.99,300
15237,14771,2026-06-25,Starter,9.99,110
15238,9587,2026-05-03,Creator,49.99,700
15239,8596,2026-05-06,Pro,99.99,1600
15240,13168,2026-07-15,Starter,9.99,110
15241,2176,2026-07-10,Popular,24.99,300
15242,10653,2026-05-04,Max,199.99,3500
15243,5082,2026-01-02,Pro,99.99,1600
15244,3625,2026-05-29,Max,199.99,3500
15245,1320,2026-05-22,Mini,4.99,50
15246,8116,2026-01-15,Creator,49.99,700
15247,13280,2026-04-15,Mini,4.99,50
15248,5517,2026-05-19,Starter,9.99,110
15249,10801,2026-07-30,Pro,99.99,1600
15250,482,2026-03-20,Starter,9.99,110
15251,13562,2026-06-14,Studio,499.99,10000
15252,13814,2026-08-03,Starter,9.99,110
15253,3402,2026-08-13,Starter,9.99,110
15254,3585,2026-04-16,Pro,99.99,1600
15255,9291,2026-06-07,Popular,24.99,300
15256,12488,2026-07-11,Studio,499.99,10000
15257,9874,2026-07-08,Mini,4.99,50
15258,13713,2026-06-15,Creator,49.99,700
15259,7522,2026-02-15,Creator,49.99,700
15260,12005,2026-05-11,Pro,99.99,1600
15261,3747,2026-06-25,Starter,9.99,110
15262,6781,2026-07-14,Popular,24.99,300
15263,11085,2026-07-20,Popular,24.99,300
15264,4399,2026-08-16,Pro,99.99,1600
15265,7115,2026-01-24,Creator,49.99,700
15266,5531,2026-01-02,Mini,4.99,50
15267,12940,2026-08-06,Starter,9.99,110
15268,655,2026-07-22,Popular,24.99,300
15269,6519,2026-08-13,Starter,9.99,110
15270,12025,2026-01-26,Starter,9.99,110
15271,11343,2026-04-12,Starter,9.99,110
15272,1583,2026-07-15,Pro,99.99,1600
15273,2226,2026-02-05,Creator,49.99,700
15274,8673,2026-01-01,Creator,49.99,700
15275,14615,2026-08-26,Mini,4.99,50
15276,4811,2026-05-27,Mini,4.99,50
15277,1450,2026-01-08,Creator,49.99,700
15278,7102,2026-02-17,Pro,99.99,1600
15279,6675,2026-07-28,Starter,9.99,110
15280,1842,2026-04-16,Mini,4.99,50
15281,14871,2026-05-03,Creator,49.99,700
15282,140,2026-01-30,Popular,24.99,300
15283,10308,2026-05-27,Starter,9.99,110
15284,9003,2026-01-15,Mini,4.99,50
15285,14224,2026-06-23,Max,199.99,3500
15286,12828,2026-01-02,Popular,24.99,300
15287,12921,2026-02-14,Studio,499.99,10000
15288,631,2026-07-16,Starter,9.99,110
