reward_id,creator_id,content_id,reward_date,reward_type,credits_earned
11498,3881,777,2026-01-03,Remix,30
11499,9585,42696,2026-02-24,Remix,10
11500,2831,11374,2026-01-25,Recreate,20
11501,6387,38125,2026-08-25,Recreate,5
11502,9819,12573,2026-01-18,Recreate,5
11503,2554,7748,2026-06-16,Recreate,5
11504,4733,45953,2026-01-15,Engagement Bonus,5
11505,3086,16898,2026-03-22,Recreate,5
11506,9545,44698,2026-01-31,Recreate,20
11507,5652,34409,2026-08-05,Recreate,10
11508,9196,34753,2026-03-21,Recreate,10
11509,8667,11961,2026-04-26,Remix,5
11510,8109,41439,2026-05-20,Recreate,30
11511,3348,48479,2026-06-10,Recreate,10
11512,1679,3811,2026-05-05,Recreate,30
11513,7848,48454,2026-07-21,Remix,5
11514,2826,55904,2026-06-14,Remix,5
11515,304,39605,2026-08-13,Recreate,5
11516,6333,17117,2026-01-21,Engagement Bonus,5
11517,9401,39072,2026-02-06,Recreate,10
11518,9034,28821,2026-03-05,Engagement Bonus,20
11519,3779,20996,2026-05-01,Remix,5
11520,9347,51068,2026-04-17,Remix,20
11521,7401,24114,2026-05-17,Recreate,20
11522,6298,50332,2026-06-27,Remix,100
11523,127,28522,2026-04-18,Recreate,5
11524,9292,33551,2026-03-15,Recreate,10
11525,6623,29220,2026-07-14,Recreate,50
11526,9087,39495,2026-03-09,Recreate,10
11527,5215,5479,2026-02-28,Recreate,20
11528,5887,17086,2026-08-11,Engagement Bonus,5
11529,2996,1651,2026-01-29,Recreate,50
11530,2781,1724,2026-08-07,Recreate,100
11531,2666,7225,2026-03-04,Engagement Bonus,10
11532,5196,7243,2026-06-01,Remix,30
11533,2133,27930,2026-02-17,Remix,5
11534,6239,45826,2026-06-12,Recreate,20
11535,2689,12689,2026-03-04,Recreate,20
11536,5527,51984,2026-05-03,Recreate,100
11537,2591,6850,2026-02-26,Remix,30
11538,2081,38667,2026-05-07,Recreate,20
11539,2217,7140,2026-08-23,Recreate,10
11540,8132,57426,2026-06-28,Recreate,20
11541,6090,58686,2026-02-18,Remix,100
11542,472,48314,2026-03-21,Remix,100
11543,2365,11130,2026-05-06,Recreate,50
11544,9030,32621,2026-01-12,Recreate,10
11545,4908,9725,2026-06-21,Recreate,20
11546,5231,12898,2026-08-28,Recreate,30
11547,4600,15030,2026-07-12,Remix,50
11548,6214,5882,2026-08-19,Recreate,30
11549,708,51635,2026-07-19,Recreate,50
11550,8925,55587,2026-04-14,Engagement Bonus,10
11551,949,4237,2026-01-06,Recreate,5
11552,5336,16528,2026-03-05,Recreate,30
11553,7297,9778,2026-05-04,Remix,20
11554,8328,39186,2026-08-23,Engagement Bonus,50
11555,9435,23928,2026-01-11,Recreate,30
11556,1252,48252,2026-06-20,Recreate,20
11557,6291,42449,2026-06-15,Remix,100
11558,4057,36744,2026-01-08,Recreate,5
11559,6264,50947,2026-06-16,Engagement Bonus,20
11560,9919,11185,2026-02-11,Engagement Bonus,5
11561,8214,6512,2026-08-21,Recreate,5
11562,3392,47860,2026-05-28,Recreate,20
11563,4010,52980,2026-08-26,Recreate,30
11564,8861,44592,2026-01-17,Recreate,5
11565,2090,2455,2026-05-25,Recreate,50
11566,6991,36950,2026-06-22,Recreate,30
11567,1281,41443,2026-03-14,Recreate,5
11568,7286,50006,2026-02-21,Recreate,10
11569,831,14245,2026-03-11,Remix,10
11570,973,45182,2026-01-22,Recreate,10
11571,4892,59265,2026-06-06,Recreate,5
11572,8217,8440,2026-08-18,Remix,50
11573,4979,11565,2026-01-11,Engagement Bonus,10
11574,3237,3369,2026-08-22,Remix,50
11575,6879,908,2026-07-21,Recreate,10
11576,73,18967,2026-04-20,Recreate,50
11577,1905,12051,2026-07-13,Recreate,10
11578,8585,8774,2026-01-28,Recreate,5
11579,1676,42829,2026-07-08,Recreate,10
11580,9364,36561,2026-07-01,Recreate,50
11581,4198,44727,2026-01-14,Recreate,30
11582,3099,871,2026-03-31,Recreate,20
11583,6984,15313,2026-02-21,Engagement Bonus,10
11584,4500,35033,2026-01-29,Recreate,30
11585,7163,10339,2026-06-14,Remix,30
11586,2839,26736,2026-01-21,Recreate,10
11587,7122,12666,2026-07-25,Recreate,30
11588,2795,16566,2026-05-04,Remix,5
11589,2860,11251,2026-02-22,Recreate,10
11590,1338,34497,2026-05-11,Recreate,100
11591,8171,45460,2026-04-29,Recreate,10
11592,8937,7796,2026-04-22,Engagement Bonus,30
11593,9641,43711,2026-07-13,Recreate,10
11594,7523,18777,2026-03-17,Recreate,30
11595,2776,25616,2026-03-31,Remix,10
11596,8178,46872,2026-06-11,Recreate,20
11597,9931,26131,2026-05-16,Remix,20
11598,7407,57777,2026-06-08,Recreate,20
11599,6530,43788,2026-06-11,Engagement Bonus,30
11600,1039,8363,2026-03-15,Remix,20
11601,2681,22997,2026-07-15,Recreate,20
11602,1954,10149,2026-01-05,Engagement Bonus,5
11603,907,50570,2026-04-09,Remix,20
11604,828,26943,2026-04-14,Engagement Bonus,10
11605,5309,16353,2026-03-21,Recreate,5
11606,9402,16598,2026-02-18,Recreate,10
11607,5621,407,2026-06-04,Recreate,50
11608,5168,22966,2026-08-26,Remix,30
11609,4105,21291,2026-02-25,Recreate,20
11610,6288,38001,2026-05-26,Engagement Bonus,10
11611,8717,2679,2026-08-31,Recreate,30
11612,6337,32651,2026-02-08,Remix,10
11613,6186,10795,2026-01-06,Recreate,5
11614,9580,13971,2026-07-08,Remix,50
11615,4858,4252,2026-07-30,Recreate,50
11616,2266,27600,2026-02-20,Engagement Bonus,10
11617,5038,59542,2026-08-28,Remix,30
11618,9786,20395,2026-01-21,Remix,5
11619,4103,29694,2026-01-12,Recreate,20
11620,3658,7678,2026-04-02,Recreate,30
11621,296,32127,2026-05-29,Recreate,30
11622,9098,44228,2026-01-24,Remix,5
11623,8899,57311,2026-05-16,Recreate,20
11624,5847,42309,2026-02-10,Recreate,50
11625,3989,25642,2026-07-15,Remix,50
11626,5360,25006,2026-05-11,Remix,20
11627,9885,38813,2026-03-03,Recreate,5
11628,5661,6149,2026-02-11,Recreate,20
11629,1867,13992,2026-03-12,Recreate,10
11630,8528,517,2026-03-15,Engagement Bonus,20
11631,1621,2130,2026-05-07,Recreate,5
11632,8074,50498,2026-01-30,Engagement Bonus,20
11633,2735,45100,2026-07-16,Remix,20
11634,5432,40995,2026-04-18,Recreate,50
11635,7885,9374,2026-02-11,Recreate,30
11636,6548,52660,2026-01-07,Recreate,20
11637,9819,34921,2026-04-07,Engagement Bonus,5
11638,4235,29579,2026-02-03,Recreate,5
11639,8392,29168,2026-08-22,Recreate,30
11640,9997,34518,2026-02-06,Recreate,30
11641,8352,49969,2026-05-20,Remix,20
11642,9806,10530,2026-03-25,Recreate,100
11643,3160,1591,2026-05-10,Remix,5
11644,5361,42677,2026-04-18,Recreate,10
11645,9847,9521,2026-08-03,Remix,10
11646,4649,18125,2026-08-03,Recreate,100
11647,4709,7051,2026-05-01,Recreate,5
11648,3074,5329,2026-07-29,Engagement Bonus,5
11649,4712,34393,2026-07-31,Recreate,5
11650,6250,49257,2026-02-01,Recreate,20
11651,6263,6884,2026-05-29,Recreate,10
11652,8681,27096,2026-01-11,Engagement Bonus,20
11653,4564,35028,2026-08-05,Recreate,50
11654,6804,34545,2026-02-21,Remix,10
11655,69,53732,2026-03-30,Remix,50
11656,9598,213,2026-05-04,Recreate,20
11657,5530,34597,2026-01-01,Recreate,20
11658,1684,21125,2026-03-07,Remix,5
11659,5260,28894,2026-07-10,Recreate,10
11660,6222,15021,2026-04-07,Engagement Bonus,20
11661,6346,8951,2026-01-11,Recreate,10
11662,9834,40115,2026-05-03,Engagement Bonus,10
11663,4111,31638,2026-08-18,Recreate,50
11664,453,9759,2026-05-06,Remix,10
11665,2995,34012,2026-08-23,Recreate,50
11666,8330,52166,2026-07-12,Recreate,10
11667,3037,57047,2026-05-07,Recreate,5
11668,5668,58849,2026-03-30,Remix,5
11669,5562,15072,2026-08-20,Recreate,50
11670,2045,1102,2026-08-03,Engagement Bonus,10
11671,75,42562,2026-04-06,Engagement Bonus,20
11672,1854,13498,2026-01-15,Recreate,100
11673,3132,1967,2026-08-11,Recreate,5
11674,702,43476,2026-04-24,Recreate,20
11675,2799,5864,2026-04-12,Remix,100
11676,2024,2931,2026-03-18,Remix,5
11677,1352,24070,2026-04-17,Engagement Bonus,20
11678,2700,28497,2026-08-28,Remix,20
11679,6497,46378,2026-01-03,Engagement Bonus,5
11680,8249,3561,2026-01-18,Engagement Bonus,30
11681,7810,7929,2026-07-10,Recreate,20
11682,9300,32363,2026-04-14,Engagement Bonus,50
11683,9090,5781,2026-05-16,Recreate,30
11684,6548,36440,2026-03-01,Engagement Bonus,5
11685,7978,10167,2026-01-10,Recreate,10
11686,4816,2320,2026-05-27,Recreate,10
11687,1103,51375,2026-01-01,Recreate,5
11688,6363,53635,2026-04-24,Engagement Bonus,5
11689,7004,44977,2026-07-03,Recreate,20
11690,1969,30689,2026-03-17,Recreate,30
11691,750,26958,2026-02-01,Engagement Bonus,30
11692,3834,5596,2026-08-31,Recreate,10
11693,7162,32967,2026-07-17,Recreate,100
11694,1700,56637,2026-07-19,Recreate,5
11695,5417,18846,2026-01-19,Recreate,50
11696,7528,34888,2026-05-24,Recreate,10
11697,7302,35733,2026-08-18,Remix,50
11698,1160,5938,2026-06-01,Remix,10
11699,3901,57713,2026-02-09,Recreate,20
11700,211,44113,2026-01-02,Engagement Bonus,30
11701,7074,33830,2026-01-02,Remix,10
11702,4326,32243,2026-02-28,Engagement Bonus,5
11703,7708,46163,2026-01-23,Recreate,5
11704,9263,22675,2026-07-30,Remix,20
11705,9969,25896,2026-04-22,Recreate,50
11706,762,56901,2026-07-04,Recreate,50
11707,2365,36781,2026-04-04,Recreate,50
11708,5196,51236,2026-02-25,Recreate,20
11709,6361,17937,2026-02-02,Engagement Bonus,20
11710,1055,2624,2026-04-01,Engagement Bonus,5
11711,4142,52369,2026-04-25,Remix,5
11712,2763,13904,2026-04-15,Recreate,5
11713,4972,37545,2026-05-19,Remix,20
11714,9750,40625,2026-02-12,Recreate,5
11715,3576,30260,2026-05-07,Recreate,30
11716,1451,53018,2026-03-05,Recreate,30
11717,6494,51735,2026-05-02,Recreate,10
11718,3680,26559,2026-03-09,Recreate,5
11719,2972,38435,2026-05-19,Recreate,20
11720,4562,57370,2026-05-14,Recreate,30
11721,7023,27396,2026-05-15,Engagement Bonus,20
11722,2331,4902,2026-02-02,Engagement Bonus,30
11723,1622,43437,2026-07-06,Remix,5
11724,5422,40120,2026-08-12,Recreate,20
11725,1826,985,2026-02-26,Recreate,10
11726,999,52893,2026-01-21,Recreate,30
11727,3148,35592,2026-04-15,Engagement Bonus,10
11728,9780,56804,2026-03-11,Recreate,20
11729,9995,39897,2026-05-08,Recreate,10
11730,6382,36722,2026-02-21,Remix,30
11731,354,16490,2026-05-10,Recreate,10
11732,4867,19445,2026-03-15,Engagement Bonus,10
11733,2240,23335,2026-04-13,Engagement Bonus,5
11734,5474,49894,2026-05-28,Recreate,20
11735,3962,9437,2026-04-09,Recreate,50
11736,128,39596,2026-01-22,Recreate,10
11737,4457,37118,2026-05-02,Engagement Bonus,20
11738,5824,31658,2026-08-07,Engagement Bonus,100
11739,1185,11413,2026-03-26,Remix,5
11740,148,31953,2026-03-20,Engagement Bonus,100
11741,8024,49042,2026-03-20,Remix,10
11742,8704,59923,2026-06-15,Engagement Bonus,5
11743,4188,14264,2026-08-29,Remix,10
11744,2507,35594,2026-07-19,Engagement Bonus,5
11745,5402,3374,2026-02-13,Recreate,100
11746,3551,53917,2026-05-02,Recreate,20
11747,4237,59707,2026-04-18,Recreate,5
11748,9631,3457,2026-08-09,Recreate,20
11749,9530,1098,2026-07-16,Remix,10
11750,5644,16749,2026-04-23,Engagement Bonus,5
11751,9729,9846,2026-06-17,Recreate,20
11752,2674,54267,2026-05-01,Engagement Bonus,10
11753,4182,45059,2026-01-02,Recreate,5
11754,7408,23712,2026-03-29,Remix,10
11755,2214,53678,2026-07-20,Recreate,100
11756,6219,14772,2026-02-01,Engagement Bonus,10
11757,7938,1800,2026-06-17,Recreate,100
11758,3821,50001,2026-03-24,Recreate,100
11759,1751,16655,2026-05-15,Recreate,100
11760,5036,2957,2026-08-04,Recreate,10
11761,7092,45359,2026-03-15,Recreate,30
11762,7646,20866,2026-04-11,Remix,20
11763,9941,37011,2026-05-02,Engagement Bonus,10
11764,9728,23537,2026-04-23,Remix,20
11765,1069,5185,2026-05-17,Remix,10
11766,8171,33528,2026-06-25,Recreate,30
11767,7783,53474,2026-07-11,Recreate,10
11768,1206,39448,2026-06-09,Recreate,10
11769,3035,1873,2026-04-18,Recreate,50
11770,9930,31967,2026-02-25,Recreate,20
11771,687,21421,2026-05-04,Engagement Bonus,50
11772,9587,32077,2026-08-06,Recreate,10
11773,2345,51385,2026-02-20,Recreate,50
11774,3620,6041,2026-01-16,Recreate,5
11775,8519,35602,2026-03-14,Recreate,30
11776,7210,42966,2026-02-17,Engagement Bonus,100
11777,8005,11615,2026-05-11,Recreate,10
11778,4774,34255,2026-02-05,Remix,10
11779,7628,37851,2026-01-19,Remix,30
11780,5154,21805,2026-05-09,Recreate,20
11781,4533,32343,2026-06-09,Remix,5
11782,3954,55004,2026-04-06,Recreate,100
11783,9591,30192,2026-01-29,Recreate,20
11784,7671,50557,2026-07-19,Recreate,5
11785,6719,13411,2026-02-02,Recreate,10
11786,26,1224,2026-07-24,Remix,100
11787,3749,29425,2026-02-21,Recreate,100
11788,6787,29201,2026-06-25,Engagement Bonus,30
11789,745,10860,2026-02-23,Recreate,10
11790,9115,56162,2026-08-03,Remix,30
11791,7855,35149,2026-07-29,Recreate,20
11792,2368,4757,2026-04-15,Recreate,100
11793,3579,39579,2026-06-05,Remix,20
11794,6514,45739,2026-05-10,Recreate,10
11795,659,26773,2026-07-02,Remix,10
11796,1391,1257,2026-07-31,Remix,10
11797,3115,20279,2026-06-08,Recreate,20
11798,5767,49985,2026-03-14,Recreate,50
11799,3836,7487,2026-04-12,Recreate,50
11800,2725,42235,2026-08-15,Remix,5
11801,5592,2281,2026-02-17,Recreate,50
11802,7689,13107,2026-03-10,Recreate,50
11803,8096,17131,2026-07-06,Recreate,20
11804,6939,34967,2026-06-23,Remix,5
11805,8415,30325,2026-01-10,Recreate,20
11806,4750,52303,2026-08-17,Engagement Bonus,30
11807,6573,29526,2026-05-12,Recreate,5
11808,8594,8608,2026-02-15,Remix,50
11809,3915,17082,2026-03-13,Recreate,10
11810,6176,30790,2026-08-07,Remix,30
11811,2921,11068,2026-08-17,Recreate,10
11812,4563,18749,2026-04-07,Recreate,50
11813,2105,46255,2026-05-06,Recreate,50
11814,9229,25656,2026-07-11,Remix,20
11815,6227,22233,2026-08-28,Remix,5
11816,4820,22809,2026-01-25,Remix,5
11817,3072,56879,2026-08-23,Engagement Bonus,100
11818,4323,2095,2026-08-28,Recreate,10
11819,5914,44383,2026-01-20,Recreate,5
11820,2318,44111,2026-08-22,Recreate,50
11821,3925,35907,2026-03-12,Recreate,10
11822,7537,17019,2026-07-20,Engagement Bonus,20
11823,2662,10143,2026-01-15,Recreate,100
11824,207,57199,2026-03-17,Recreate,10
11825,6783,24763,2026-03-16,Remix,100
11826,8541,39637,2026-08-01,Remix,5
11827,1881,20980,2026-07-27,Recreate,5
11828,6393,58344,2026-07-07,Recreate,20
11829,5211,31443,2026-08-12,Recreate,5
11830,8634,4779,2026-07-03,Recreate,5
11831,6451,52912,2026-03-24,Recreate,5
11832,8948,12851,2026-04-20,Engagement Bonus,10
11833,9925,48771,2026-04-10,Remix,5
11834,3890,47260,2026-06-24,Remix,30
11835,6411,6316,2026-06-17,Recreate,20
11836,5604,16151,2026-06-07,Engagement Bonus,100
11837,544,22871,2026-08-03,Recreate,10
11838,9479,51824,2026-05-24,Recreate,50
11839,543,20416,2026-07-30,Recreate,10
11840,2704,42340,2026-02-14,Engagement Bonus,5
11841,3420,25873,2026-04-09,Remix,5
11842,85,44574,2026-04-26,Recreate,100
11843,7294,9489,2026-07-08,Recreate,5
11844,9033,43189,2026-02-11,Recreate,5
11845,6353,23074,2026-03-08,Recreate,5
11846,2061,56590,2026-08-10,Remix,10
11847,4285,46116,2026-03-11,Recreate,10
11848,9104,7204,2026-05-19,Remix,100
11849,8230,21030,2026-08-22,Remix,10
11850,2596,16400,2026-04-17,Remix,20
11851,8514,47915,2026-01-24,Recreate,5
11852,9431,36230,2026-03-07,Recreate,20
11853,9808,48300,2026-08-15,Recreate,10
11854,1662,831,2026-02-24,Remix,5
11855,6841,23778,2026-02-14,Recreate,20
11856,970,8356,2026-06-21,Remix,30
11857,7720,4437,2026-07-20,Remix,20
11858,6897,59378,2026-04-06,Remix,20
11859,346,30907,2026-04-15,Engagement Bonus,30
11860,5898,18856,2026-01-11,Recreate,50
11861,5793,27082,2026-01-17,Engagement Bonus,10
11862,7969,41745,2026-05-03,Engagement Bonus,30
11863,8554,11914,2026-03-11,Remix,50
11864,2087,38709,2026-01-19,Remix,5
11865,8971,32306,2026-08-03,Engagement Bonus,5
11866,8192,42135,2026-03-17,Recreate,30
11867,3594,38262,2026-06-11,Recreate,5
11868,4120,43158,2026-07-16,Remix,20
11869,1468,38894,2026-05-16,Recreate,10
11870,8777,41038,2026-08-14,Remix,50
11871,3537,13176,2026-01-05,Recreate,30
11872,6958,21170,2026-08-28,Recreate,10
11873,2805,25972,2026-01-10,Recreate,50
11874,8394,37323,2026-04-24,Recreate,100
11875,8775,48395,2026-07-02,Remix,30
11876,6811,27295,2026-04-09,Recreate,5
11877,7687,52229,2026-04-17,Remix,10
11878,9498,26390,2026-06-27,Remix,10
11879,9357,16606,2026-07-13,Remix,5
11880,8844,47616,2026-06-07,Recreate,50
11881,9920,24687,2026-01-29,Recreate,20
11882,8516,11892,2026-02-13,Engagement Bonus,100
11883,5510,38752,2026-05-03,Engagement Bonus,5
11884,807,3050,2026-04-06,Recreate,20
11885,3833,10580,2026-06-04,Remix,20
11886,1607,30988,2026-07-17,Remix,10
11887,7316,50427,2026-06-11,Remix,100
11888,1312,8987,2026-02-09,Recreate,30
11889,8908,34377,2026-01-02,Recreate,50
11890,1156,45793,2026-04-26,Recreate,10
11891,8418,55273,2026-06-25,Recreate,5
11892,5594,51981,2026-01-05,Recreate,10
11893,6760,56037,2026-08-15,Recreate,100
11894,4345,29745,2026-01-03,Recreate,20
11895,6953,47573,2026-08-16,Remix,5
11896,724,3056,2026-08-04,Remix,10
11897,8433,3481,2026-01-31,Recreate,100
11898,8909,30843,2026-03-24,Recreate,10
11899,6369,26143,2026-01-07,Remix,10
11900,2066,29212,2026-06-13,Recreate,5
11901,4638,59785,2026-03-20,Remix,10
11902,9061,9683,2026-04-03,Remix,20
11903,5834,10206,2026-03-02,Recreate,5
11904,1296,21668,2026-06-12,Recreate,10
11905,2471,50531,2026-04-01,Recreate,30
11906,4803,39622,2026-07-11,Remix,10
11907,6498,7532,2026-01-01,Remix,5
11908,3514,28385,2026-07-12,Recreate,20
11909,2664,14651,2026-08-03,Recreate,100
11910,861,17310,2026-03-19,Engagement Bonus,50
11911,6528,27035,2026-02-05,Recreate,10
11912,1509,39904,2026-03-31,Remix,30
11913,1373,30048,2026-06-24,Recreate,10
11914,749,42180,2026-03-25,Remix,30
11915,5652,51050,2026-01-06,Recreate,30
11916,3722,23846,2026-06-04,Remix,100
11917,3743,116,2026-06-07,Recreate,100
11918,962,34086,2026-08-17,Recreate,50
11919,2453,26283,2026-05-22,Recreate,10
11920,2097,27047,2026-05-05,Engagement Bonus,30
11921,6904,18761,2026-07-20,Remix,10
11922,3557,27893,2026-01-02,Recreate,10
11923,9208,37414,2026-05-22,Recreate,30
11924,1515,18156,2026-08-22,Engagement Bonus,5
11925,3101,6255,2026-03-07,Engagement Bonus,10
11926,4396,1526,2026-07-02,Remix,100
11927,8520,52299,2026-07-29,Remix,5
11928,5103,47692,2026-06-28,Remix,5
11929,9729,55593,2026-04-26,Recreate,10
11930,6883,8862,2026-02-20,Engagement Bonus,10
11931,7975,12437,2026-06-13,Recreate,5
11932,8404,46046,2026-05-01,Engagement Bonus,5
11933,1230,21400,2026-02-25,Remix,20
11934,4804,3693,2026-05-25,Recreate,30
11935,5322,44884,2026-02-19,Remix,20
11936,4202,47632,2026-03-07,Recreate,100
11937,7879,4675,2026-03-24,Engagement Bonus,5
11938,8374,13433,2026-07-28,Remix,100
11939,1178,9901,2026-01-24,Recreate,5
11940,8550,38562,2026-08-01,Recreate,20
11941,8794,51560,2026-07-04,Remix,100
11942,4605,27961,2026-03-18,Recreate,10
11943,2308,42628,2026-06-21,Remix,5
11944,1659,54478,2026-05-15,Recreate,20
11945,4188,32308,2026-04-04,Engagement Bonus,10
11946,3582,43384,2026-03-20,Remix,20
11947,8907,8638,2026-07-02,Recreate,5
11948,8657,24898,2026-04-17,Recreate,20
11949,4834,2287,2026-06-18,Recreate,100
11950,6953,27970,2026-01-20,Remix,50
11951,54,5854,2026-05-25,Remix,20
11952,4633,44509,2026-01-06,Engagement Bonus,5
11953,440,5961,2026-06-01,Recreate,10
11954,1555,42285,2026-08-06,Recreate,20
11955,925,460,2026-07-28,Recreate,10
11956,7161,5542,2026-08-21,Engagement Bonus,5
11957,4400,45945,2026-04-02,Remix,100
11958,7691,31532,2026-01-04,Remix,100
11959,9279,10904,2026-03-29,Engagement Bonus,30
11960,9755,33249,2026-06-18,Remix,5
11961,674,52997,2026-01-16,Recreate,5
11962,8987,16437,2026-08-22,Recreate,100
11963,6927,17448,2026-04-16,Recreate,5
11964,9840,31551,2026-07-26,Recreate,30
11965,7524,49778,2026-04-17,Remix,30
11966,8097,38498,2026-07-07,Recreate,5
11967,4904,24046,2026-02-20,Remix,50
11968,5633,9378,2026-04-22,Recreate,30
11969,4351,58993,2026-06-17,Recreate,50
11970,993,30953,2026-08-10,Remix,30
11971,5625,19351,2026-01-26,Recreate,20
11972,3115,47836,2026-07-08,Recreate,50
11973,6756,24269,2026-01-18,Engagement Bonus,20
11974,6548,59996,2026-05-16,Recreate,30
11975,655,11322,2026-03-17,Recreate,50
11976,8656,44224,2026-08-09,Remix,50
11977,7890,37249,2026-05-30,Recreate,20
11978,9903,54314,2026-06-04,Recreate,5
11979,5166,33491,2026-04-30,Recreate,20
11980,6129,22827,2026-05-04,Recreate,5
11981,9628,15016,2026-03-30,Recreate,5
11982,2109,53551,2026-06-24,Remix,20
11983,847,47135,2026-07-06,Recreate,5
11984,3130,52740,2026-08-24,Recreate,50
11985,8282,32696,2026-01-08,Engagement Bonus,20
11986,824,54239,2026-01-10,Recreate,10
11987,388,10566,2026-02-18,Recreate,5
11988,435,19257,2026-04-18,Recreate,50
11989,8425,34391,2026-03-09,Engagement Bonus,30
11990,6446,59224,2026-03-11,Recreate,5
11991,2323,38880,2026-04-01,Recreate,50
11992,4313,44872,2026-06-04,Recreate,50
11993,5115,3507,2026-06-21,Recreate,10
11994,5689,44189,2026-07-16,Recreate,10
11995,6878,7774,2026-06-13,Remix,30
11996,4992,53823,2026-02-08,Recreate,50
11997,9987,49470,2026-07-29,Remix,30
11998,5586,6476,2026-03-17,Remix,30
11999,986,31722,2026-05-29,Recreate,10
12000,7752,49936,2026-06-10,Recreate,10
12001,8209,42777,2026-03-13,Engagement Bonus,5
12002,7244,45834,2026-07-06,Recreate,5
12003,9227,21575,2026-06-26,Recreate,20
12004,727,39677,2026-08-11,Recreate,10
12005,2285,24851,2026-02-20,Remix,5
12006,1599,434,2026-05-12,Engagement Bonus,10
12007,750,26958,2026-02-21,Recreate,5
12008,1102,57999,2026-07-31,Engagement Bonus,5
12009,766,17480,2026-07-16,Remix,30
12010,4533,32750,2026-07-26,Recreate,5
12011,5566,36809,2026-04-01,Recreate,20
12012,2700,2279,2026-02-26,Recreate,5
12013,6627,44281,2026-01-04,Recreate,30
12014,3819,20906,2026-01-20,Recreate,50
12015,6756,42772,2026-03-19,Recreate,50
12016,8849,50651,2026-01-02,Recreate,30
12017,5417,50756,2026-07-22,Recreate,5
12018,6097,53453,2026-04-29,Engagement Bonus,20
12019,1112,47842,2026-03-04,Recreate,5
12020,2770,21970,2026-01-26,Engagement Bonus,20
12021,8,26260,2026-08-06,Recreate,10
12022,9032,52470,2026-01-06,Remix,10
12023,7075,13421,2026-01-15,Recreate,10
12024,8537,4973,2026-07-03,Engagement Bonus,20
12025,2155,30951,2026-06-29,Remix,10
12026,7705,46952,2026-07-31,Remix,50
12027,1178,9901,2026-08-09,Recreate,20
12028,1198,29217,2026-06-22,Recreate,5
12029,8405,12255,2026-07-10,Remix,10
12030,3441,34996,2026-08-24,Remix,5
12031,7289,47542,2026-06-22,Recreate,5
12032,8687,20155,2026-01-29,Recreate,20
12033,1301,41534,2026-05-04,Recreate,5
12034,5661,51946,2026-03-26,Recreate,100
12035,8943,10394,2026-01-21,Remix,30
12036,2283,41874,2026-05-01,Engagement Bonus,5
12037,7853,50141,2026-06-18,Recreate,20
12038,8473,18514,2026-02-21,Recreate,5
12039,9091,14929,2026-02-22,Engagement Bonus,5
12040,2177,58321,2026-08-22,Recreate,20
12041,8252,21832,2026-01-01,Recreate,10
12042,2823,59141,2026-01-15,Remix,20
12043,6578,18248,2026-06-11,Recreate,10
12044,4209,48893,2026-04-05,Recreate,5
12045,3285,20737,2026-07-19,Recreate,5
12046,5018,59685,2026-06-04,Engagement Bonus,10
12047,5060,34570,2026-04-17,Recreate,10
12048,685,26403,2026-01-30,Recreate,10
12049,9879,50683,2026-04-05,Recreate,30
12050,7725,21270,2026-04-06,Remix,5
12051,255,41614,2026-07-11,Remix,20
12052,4096,24567,2026-08-31,Recreate,30
12053,2646,47670,2026-07-28,Engagement Bonus,20
12054,4146,21015,2026-04-19,Engagement Bonus,20
12055,1047,49651,2026-02-26,Engagement Bonus,30
12056,6768,53796,2026-02-15,Remix,30
12057,4038,55055,2026-03-13,Engagement Bonus,5
12058,5756,58012,2026-02-28,Recreate,20
12059,7861,54419,2026-07-12,Recreate,10
12060,7431,23935,2026-03-24,Recreate,20
12061,3915,10730,2026-03-15,Recreate,10
12062,6681,3418,2026-02-23,Remix,10
12063,3066,3690,2026-03-28,Recreate,100
12064,7982,26942,2026-08-17,Recreate,100
12065,5861,8682,2026-04-25,Engagement Bonus,50
12066,7845,49089,2026-01-23,Recreate,10
12067,9450,1950,2026-05-01,Engagement Bonus,5
12068,7289,35553,2026-05-31,Recreate,20
12069,4563,31857,2026-01-14,Engagement Bonus,20
12070,6562,52010,2026-05-04,Recreate,10
12071,8713,50366,2026-05-19,Remix,20
12072,2836,25945,2026-01-03,Recreate,10
12073,8292,19880,2026-05-13,Recreate,10
12074,1014,9593,2026-04-15,Recreate,50
12075,328,38108,2026-08-04,Recreate,30
12076,6539,43532,2026-06-04,Engagement Bonus,10
12077,5572,15095,2026-03-13,Recreate,20
12078,6816,37667,2026-07-31,Recreate,5
12079,960,27265,2026-03-05,Engagement Bonus,10
12080,6012,56249,2026-01-11,Remix,10
12081,2558,49535,2026-03-24,Remix,10
12082,8135,1409,2026-03-13,Recreate,5
12083,360,14645,2026-05-22,Remix,10
12084,6229,50636,2026-03-25,Recreate,20
12085,7952,9150,2026-04-20,Remix,20
12086,233,4453,2026-01-17,Engagement Bonus,20
12087,7210,42966,2026-01-25,Remix,20
12088,2039,31864,2026-04-30,Recreate,50
12089,1928,56000,2026-08-21,Engagement Bonus,50
12090,2820,31093,2026-08-05,Remix,5
12091,1441,44810,2026-06-18,Recreate,10
12092,531,23689,2026-07-22,Recreate,50
12093,5287,15449,2026-06-09,Remix,5
12094,2943,3463,2026-04-21,Remix,20
12095,2824,11999,2026-01-16,Recreate,50
12096,6162,58369,2026-02-04,Recreate,20
