user_id,signup_date,acquisition_source,country,user_type,signup_month
12926,2026-08-19,Referral,Germany,Viewer,2026-08
12927,2026-04-21,Organic,United States,Viewer,2026-04
12928,2026-03-06,Paid Social,Germany,Creator,2026-03
12929,2026-08-07,TikTok,India,Creator,2026-08
12930,2026-02-26,TikTok,United States,Creator,2026-02
12931,2026-01-27,Organic,India,Creator,2026-01
12932,2026-07-22,Referral,Other,Creator,2026-07
12933,2026-04-23,Referral,United States,Creator,2026-04
12934,2026-05-13,Organic,United States,Creator,2026-05
12935,2026-03-12,Organic,Nigeria,Viewer,2026-03
12936,2026-03-24,Paid Social,Nigeria,Viewer,2026-03
12937,2026-02-26,Organic,Germany,Creator,2026-02
12938,2026-04-30,X,Nigeria,Creator,2026-04
12939,2026-04-03,X,United States,Viewer,2026-04
12940,2026-01-15,Referral,Other,Creator,2026-01
12941,2026-08-15,X,Other,Creator,2026-08
12942,2026-04-21,Instagram,India,Viewer,2026-04
12943,2026-04-11,Paid Social,United Kingdom,Creator,2026-04
12944,2026-04-29,Organic,United States,Viewer,2026-04
12945,2026-03-17,Organic,United Kingdom,Creator,2026-03
12946,2026-06-07,Organic,United Kingdom,Creator,2026-06
12947,2026-01-20,Paid Social,United States,Creator,2026-01
12948,2026-06-14,YouTube,Other,Creator,2026-06
12949,2026-05-11,Organic,United States,Creator,2026-05
12950,2026-03-14,YouTube,United Kingdom,Creator,2026-03
12951,2026-05-02,TikTok,Germany,Creator,2026-05
12952,2026-02-10,Paid Social,India,Viewer,2026-02
12953,2026-06-16,Organic,United States,Viewer,2026-06
12954,2026-06-03,YouTube,India,Creator,2026-06
12955,2026-05-10,X,Canada,Viewer,2026-05
12956,2026-01-23,Organic,Germany,Viewer,2026-01
12957,2026-01-23,Paid Social,India,Viewer,2026-01
12958,2026-08-01,Organic,India,Creator,2026-08
12959,2026-05-24,YouTube,United States,Creator,2026-05
12960,2026-01-09,Referral,United Kingdom,Creator,2026-01
12961,2026-01-13,YouTube,United Kingdom,Creator,2026-01
12962,2026-06-05,Organic,United States,Viewer,2026-06
12963,2026-06-04,Paid Social,United States,Creator,2026-06
12964,2026-02-20,Organic,United States,Creator,2026-02
12965,2026-03-05,X,India,Creator,2026-03
12966,2026-02-21,Referral,India,Creator,2026-02
12967,2026-07-28,Paid Social,India,Creator,2026-07
12968,2026-02-07,X,United Kingdom,Creator,2026-02
12969,2026-04-10,Organic,India,Creator,2026-04
12970,2026-07-12,Referral,United States,Creator,2026-07
12971,2026-05-26,Organic,United Kingdom,Viewer,2026-05
12972,2026-07-10,Organic,Germany,Viewer,2026-07
12973,2026-02-20,Paid Social,Nigeria,Creator,2026-02
12974,2026-05-17,X,India,Creator,2026-05
12975,2026-05-21,Organic,Other,Creator,2026-05
12976,2026-06-17,X,India,Viewer,2026-06
12977,2026-02-24,Organic,United States,Viewer,2026-02
12978,2026-04-19,Organic,Other,Creator,2026-04
12979,2026-07-26,Organic,United Kingdom,Viewer,2026-07
12980,2026-06-20,Referral,United Kingdom,Viewer,2026-06
12981,2026-02-13,Referral,United States,Creator,2026-02
12982,2026-04-20,X,India,Creator,2026-04
12983,2026-07-15,Organic,United States,Creator,2026-07
12984,2026-06-10,Referral,United States,Creator,2026-06
12985,2026-06-01,TikTok,India,Creator,2026-06
12986,2026-06-13,Instagram,India,Creator,2026-06
12987,2026-05-08,Paid Social,United States,Viewer,2026-05
12988,2026-04-15,Instagram,United Kingdom,Viewer,2026-04
12989,2026-01-10,X,Other,Creator,2026-01
12990,2026-04-10,Paid Social,United Kingdom,Creator,2026-04
12991,2026-05-28,Instagram,Canada,Viewer,2026-05
12992,2026-08-21,X,United States,Viewer,2026-08
12993,2026-04-19,X,India,Creator,2026-04
12994,2026-04-18,Organic,United States,Creator,2026-04
12995,2026-07-22,Referral,United States,Viewer,2026-07
12996,2026-05-20,YouTube,United Kingdom,Creator,2026-05
12997,2026-07-09,Organic,Other,Creator,2026-07
12998,2026-05-26,Organic,Germany,Viewer,2026-05
12999,2026-04-04,Paid Social,India,Viewer,2026-04
13000,2026-08-24,X,Germany,Creator,2026-08
13001,2026-08-17,Organic,United States,Viewer,2026-08
13002,2026-03-04,TikTok,India,Creator,2026-03
13003,2026-03-25,X,United States,Creator,2026-03
13004,2026-01-25,Organic,Nigeria,Creator,2026-01
13005,2026-01-12,Organic,Canada,Viewer,2026-01
13006,2026-05-29,Referral,United States,Creator,2026-05
13007,2026-01-25,YouTube,India,Creator,2026-01
13008,2026-01-11,TikTok,India,Creator,2026-01
13009,2026-03-05,Organic,India,Creator,2026-03
13010,2026-07-20,Instagram,Other,Creator,2026-07
13011,2026-05-06,Organic,Other,Viewer,2026-05
13012,2026-02-19,TikTok,Other,Creator,2026-02
13013,2026-07-09,Organic,United States,Creator,2026-07
13014,2026-03-30,Organic,India,Creator,2026-03
13015,2026-04-09,TikTok,Other,Creator,2026-04
13016,2026-04-26,Paid Social,Other,Viewer,2026-04
13017,2026-04-06,Organic,India,Viewer,2026-04
13018,2026-06-26,TikTok,Canada,Creator,2026-06
13019,2026-01-14,TikTok,United States,Viewer,2026-01
13020,2026-01-01,Instagram,Other,Creator,2026-01
13021,2026-07-28,Referral,India,Viewer,2026-07
13022,2026-01-25,TikTok,Other,Viewer,2026-01
13023,2026-07-06,Referral,India,Creator,2026-07
13024,2026-03-13,Organic,Nigeria,Creator,2026-03
13025,2026-03-10,Paid Social,United States,Viewer,2026-03
13026,2026-05-13,Organic,United States,Creator,2026-05
13027,2026-04-15,Organic,United States,Creator,2026-04
13028,2026-08-15,Organic,United Kingdom,Creator,2026-08
13029,2026-05-27,Organic,India,Creator,2026-05
13030,2026-01-23,Instagram,United Kingdom,Viewer,2026-01
13031,2026-01-09,Instagram,India,Creator,2026-01
13032,2026-04-28,YouTube,India,Viewer,2026-04
13033,2026-04-04,Organic,United Kingdom,Creator,2026-04
13034,2026-06-27,Instagram,India,Creator,2026-06
13035,2026-05-24,TikTok,Other,Viewer,2026-05
13036,2026-02-02,YouTube,Canada,Creator,2026-02
13037,2026-05-10,Organic,United Kingdom,Creator,2026-05
13038,2026-01-14,Organic,India,Creator,2026-01
13039,2026-01-01,TikTok,India,Creator,2026-01
13040,2026-03-31,Referral,Other,Viewer,2026-03
13041,2026-07-05,YouTube,India,Creator,2026-07
13042,2026-03-30,Organic,Germany,Viewer,2026-03
13043,2026-05-24,Organic,India,Viewer,2026-05
13044,2026-07-26,Organic,United States,Creator,2026-07
13045,2026-03-31,TikTok,United Kingdom,Creator,2026-03
13046,2026-06-24,X,Other,Creator,2026-06
13047,2026-06-21,Organic,India,Viewer,2026-06
13048,2026-07-27,TikTok,India,Viewer,2026-07
13049,2026-01-14,X,Canada,Creator,2026-01
13050,2026-08-09,TikTok,India,Creator,2026-08
13051,2026-06-01,Organic,India,Creator,2026-06
13052,2026-04-21,Instagram,India,Creator,2026-04
13053,2026-07-02,TikTok,Nigeria,Creator,2026-07
13054,2026-05-23,Referral,Canada,Viewer,2026-05
13055,2026-03-24,Referral,Other,Creator,2026-03
13056,2026-03-13,Organic,India,Creator,2026-03
13057,2026-06-11,Organic,India,Viewer,2026-06
13058,2026-05-10,TikTok,United States,Viewer,2026-05
13059,2026-01-27,TikTok,India,Creator,2026-01
13060,2026-03-15,Paid Social,United States,Viewer,2026-03
13061,2026-04-09,TikTok,United Kingdom,Creator,2026-04
13062,2026-08-03,Referral,India,Viewer,2026-08
13063,2026-03-13,Instagram,United Kingdom,Viewer,2026-03
13064,2026-08-08,Paid Social,Other,Viewer,2026-08
13065,2026-01-23,YouTube,Other,Creator,2026-01
13066,2026-03-09,YouTube,United States,Creator,2026-03
13067,2026-05-22,Instagram,United States,Creator,2026-05
13068,2026-07-10,Referral,United States,Creator,2026-07
13069,2026-04-27,Organic,Germany,Creator,2026-04
13070,2026-04-16,Paid Social,Other,Creator,2026-04
13071,2026-04-03,YouTube,Germany,Creator,2026-04
13072,2026-03-06,Instagram,Nigeria,Viewer,2026-03
13073,2026-03-09,Paid Social,India,Viewer,2026-03
13074,2026-05-08,Referral,Other,Creator,2026-05
13075,2026-03-04,Referral,Other,Viewer,2026-03
13076,2026-08-12,Organic,Germany,Creator,2026-08
13077,2026-08-13,Paid Social,United States,Creator,2026-08
13078,2026-04-23,Referral,United States,Creator,2026-04
13079,2026-03-31,X,India,Creator,2026-03
13080,2026-03-22,Paid Social,Other,Creator,2026-03
13081,2026-04-13,Organic,Other,Creator,2026-04
13082,2026-08-03,Organic,India,Creator,2026-08
13083,2026-07-11,X,United Kingdom,Viewer,2026-07
13084,2026-06-09,Organic,India,Creator,2026-06
13085,2026-04-26,YouTube,United States,Creator,2026-04
13086,2026-07-26,Organic,United States,Creator,2026-07
13087,2026-01-13,Organic,United States,Viewer,2026-01
13088,2026-07-13,TikTok,United States,Creator,2026-07
13089,2026-05-04,Instagram,United States,Creator,2026-05
13090,2026-05-27,Organic,Canada,Creator,2026-05
13091,2026-06-01,Organic,United States,Creator,2026-06
13092,2026-03-29,TikTok,Germany,Creator,2026-03
13093,2026-01-11,Referral,Nigeria,Creator,2026-01
13094,2026-07-06,Referral,Canada,Creator,2026-07
13095,2026-08-02,Organic,Other,Creator,2026-08
13096,2026-01-15,Instagram,India,Creator,2026-01
13097,2026-01-10,Organic,United States,Viewer,2026-01
13098,2026-02-10,TikTok,India,Creator,2026-02
13099,2026-06-04,Paid Social,United States,Creator,2026-06
13100,2026-07-07,TikTok,India,Creator,2026-07
13101,2026-03-14,TikTok,Nigeria,Creator,2026-03
13102,2026-02-21,Organic,Canada,Creator,2026-02
13103,2026-05-08,Paid Social,Nigeria,Viewer,2026-05
13104,2026-01-28,Instagram,United States,Viewer,2026-01
13105,2026-03-06,X,India,Creator,2026-03
13106,2026-01-17,Instagram,India,Creator,2026-01
13107,2026-04-05,Organic,United Kingdom,Creator,2026-04
13108,2026-06-21,Referral,India,Creator,2026-06
13109,2026-05-18,Organic,Other,Creator,2026-05
13110,2026-03-04,YouTube,Nigeria,Viewer,2026-03
13111,2026-08-17,X,United States,Viewer,2026-08
13112,2026-08-09,Organic,India,Viewer,2026-08
13113,2026-07-29,Organic,United States,Viewer,2026-07
13114,2026-06-24,YouTube,Other,Creator,2026-06
13115,2026-02-07,TikTok,Other,Creator,2026-02
13116,2026-08-19,Organic,India,Creator,2026-08
13117,2026-03-11,Organic,Canada,Viewer,2026-03
13118,2026-04-14,Referral,India,Creator,2026-04
13119,2026-07-23,Paid Social,United States,Creator,2026-07
13120,2026-02-22,Referral,Nigeria,Creator,2026-02
13121,2026-07-25,Instagram,Other,Creator,2026-07
13122,2026-06-21,Instagram,India,Creator,2026-06
13123,2026-04-29,Organic,India,Viewer,2026-04
13124,2026-03-15,Organic,Nigeria,Creator,2026-03
13125,2026-02-23,Referral,Germany,Creator,2026-02
13126,2026-01-20,Referral,United Kingdom,Viewer,2026-01
13127,2026-03-20,Referral,United States,Creator,2026-03
13128,2026-01-31,Instagram,Other,Viewer,2026-01
13129,2026-05-15,Referral,Other,Creator,2026-05
13130,2026-02-27,Paid Social,Canada,Viewer,2026-02
13131,2026-04-15,TikTok,Germany,Viewer,2026-04
13132,2026-01-10,Organic,Canada,Viewer,2026-01
13133,2026-01-10,Instagram,India,Creator,2026-01
13134,2026-02-08,Organic,India,Creator,2026-02
13135,2026-06-05,Paid Social,Nigeria,Creator,2026-06
13136,2026-06-07,TikTok,Other,Viewer,2026-06
13137,2026-02-06,X,Other,Creator,2026-02
13138,2026-04-29,X,India,Creator,2026-04
13139,2026-03-08,Instagram,India,Viewer,2026-03
13140,2026-02-12,Organic,Other,Creator,2026-02
13141,2026-07-26,Paid Social,United Kingdom,Viewer,2026-07
13142,2026-08-01,Organic,United States,Creator,2026-08
13143,2026-02-21,Referral,Nigeria,Creator,2026-02
13144,2026-04-11,Referral,India,Creator,2026-04
13145,2026-02-25,Organic,Other,Viewer,2026-02
13146,2026-03-17,Paid Social,Germany,Creator,2026-03
13147,2026-03-09,Instagram,Other,Creator,2026-03
13148,2026-05-17,X,India,Viewer,2026-05
13149,2026-08-19,YouTube,Germany,Creator,2026-08
13150,2026-04-16,Instagram,Nigeria,Creator,2026-04
13151,2026-05-05,Organic,United States,Creator,2026-05
13152,2026-04-02,Referral,United States,Viewer,2026-04
13153,2026-01-23,X,Other,Creator,2026-01
13154,2026-07-10,Organic,United Kingdom,Creator,2026-07
13155,2026-04-19,YouTube,United States,Viewer,2026-04
13156,2026-03-02,YouTube,Other,Creator,2026-03
13157,2026-06-17,Instagram,United States,Creator,2026-06
13158,2026-02-13,Organic,Germany,Viewer,2026-02
13159,2026-08-02,TikTok,Canada,Creator,2026-08
13160,2026-06-01,Organic,Canada,Creator,2026-06
13161,2026-06-28,Instagram,United Kingdom,Creator,2026-06
13162,2026-07-05,Paid Social,India,Viewer,2026-07
13163,2026-08-06,Organic,Other,Creator,2026-08
13164,2026-08-10,Organic,India,Viewer,2026-08
13165,2026-06-10,Referral,Nigeria,Creator,2026-06
13166,2026-01-16,Organic,India,Creator,2026-01
13167,2026-01-22,Organic,India,Creator,2026-01
13168,2026-02-26,X,Nigeria,Creator,2026-02
13169,2026-03-03,Referral,Germany,Creator,2026-03
13170,2026-04-17,Referral,United States,Creator,2026-04
13171,2026-07-29,Referral,India,Viewer,2026-07
13172,2026-03-12,TikTok,United Kingdom,Creator,2026-03
13173,2026-03-31,Paid Social,Canada,Creator,2026-03
13174,2026-03-13,Organic,United States,Creator,2026-03
13175,2026-03-11,TikTok,United Kingdom,Creator,2026-03
13176,2026-01-30,TikTok,India,Creator,2026-01
13177,2026-04-13,Organic,United States,Creator,2026-04
13178,2026-05-31,TikTok,United States,Creator,2026-05
13179,2026-02-01,X,Canada,Creator,2026-02
13180,2026-03-27,Instagram,United States,Viewer,2026-03
13181,2026-08-22,TikTok,United States,Creator,2026-08
13182,2026-08-23,Referral,United Kingdom,Creator,2026-08
13183,2026-02-26,YouTube,United Kingdom,Viewer,2026-02
13184,2026-04-19,TikTok,Nigeria,Creator,2026-04
13185,2026-01-09,TikTok,United States,Creator,2026-01
13186,2026-01-31,TikTok,United Kingdom,Creator,2026-01
13187,2026-03-12,Organic,Germany,Creator,2026-03
13188,2026-05-17,Referral,India,Viewer,2026-05
13189,2026-01-13,Organic,United States,Creator,2026-01
13190,2026-07-05,Organic,United Kingdom,Creator,2026-07
13191,2026-05-11,Organic,Canada,Creator,2026-05
13192,2026-02-04,Referral,Canada,Viewer,2026-02
13193,2026-08-13,Organic,United Kingdom,Creator,2026-08
13194,2026-01-21,YouTube,United States,Viewer,2026-01
13195,2026-03-05,Organic,United Kingdom,Viewer,2026-03
13196,2026-04-05,Referral,India,Creator,2026-04
13197,2026-06-29,Paid Social,India,Creator,2026-06
13198,2026-02-03,Instagram,Other,Creator,2026-02
13199,2026-08-12,Referral,Other,Creator,2026-08
13200,2026-05-01,YouTube,Canada,Creator,2026-05
13201,2026-06-12,Referral,United States,Creator,2026-06
13202,2026-01-15,Referral,United Kingdom,Creator,2026-01
13203,2026-04-30,Organic,United Kingdom,Creator,2026-04
13204,2026-04-06,Instagram,Nigeria,Viewer,2026-04
13205,2026-01-06,Paid Social,Canada,Creator,2026-01
13206,2026-04-19,TikTok,India,Creator,2026-04
13207,2026-08-01,Paid Social,India,Creator,2026-08
13208,2026-04-07,X,Canada,Creator,2026-04
13209,2026-02-01,Instagram,Other,Creator,2026-02
13210,2026-06-29,YouTube,Other,Viewer,2026-06
13211,2026-03-24,Referral,United Kingdom,Creator,2026-03
13212,2026-08-13,TikTok,India,Creator,2026-08
13213,2026-06-05,Organic,United States,Creator,2026-06
13214,2026-08-11,YouTube,India,Viewer,2026-08
13215,2026-08-01,Paid Social,United Kingdom,Viewer,2026-08
13216,2026-04-28,X,United States,Viewer,2026-04
13217,2026-08-14,Organic,Nigeria,Viewer,2026-08
13218,2026-07-11,Organic,Other,Creator,2026-07
13219,2026-03-20,Paid Social,United States,Viewer,2026-03
13220,2026-03-19,Organic,United States,Creator,2026-03
13221,2026-05-27,Instagram,India,Creator,2026-05
13222,2026-04-17,Organic,India,Creator,2026-04
13223,2026-05-06,TikTok,Nigeria,Creator,2026-05
13224,2026-01-15,TikTok,Canada,Viewer,2026-01
13225,2026-05-14,Organic,Nigeria,Creator,2026-05
13226,2026-03-14,Referral,Other,Viewer,2026-03
13227,2026-04-11,TikTok,United States,Viewer,2026-04
13228,2026-07-31,TikTok,Nigeria,Viewer,2026-07
13229,2026-04-08,Instagram,United Kingdom,Creator,2026-04
13230,2026-06-15,Paid Social,United States,Creator,2026-06
13231,2026-01-26,YouTube,United States,Viewer,2026-01
13232,2026-07-29,Organic,Nigeria,Creator,2026-07
13233,2026-04-02,Organic,India,Viewer,2026-04
13234,2026-05-05,X,Other,Viewer,2026-05
13235,2026-06-28,Paid Social,India,Creator,2026-06
13236,2026-03-14,TikTok,India,Creator,2026-03
13237,2026-08-12,Organic,India,Creator,2026-08
13238,2026-05-03,Referral,Nigeria,Viewer,2026-05
13239,2026-02-22,X,United States,Creator,2026-02
13240,2026-07-03,X,United States,Creator,2026-07
13241,2026-07-06,Organic,India,Creator,2026-07
13242,2026-07-17,Organic,India,Creator,2026-07
13243,2026-03-19,TikTok,India,Creator,2026-03
13244,2026-04-02,Organic,India,Creator,2026-04
13245,2026-07-05,Paid Social,United Kingdom,Creator,2026-07
13246,2026-03-29,Organic,Nigeria,Creator,2026-03
13247,2026-01-13,X,United States,Creator,2026-01
13248,2026-02-12,Instagram,India,Viewer,2026-02
13249,2026-03-17,TikTok,Other,Viewer,2026-03
13250,2026-02-20,Paid Social,Canada,Viewer,2026-02
13251,2026-01-19,YouTube,Germany,Creator,2026-01
13252,2026-05-29,Paid Social,India,Creator,2026-05
13253,2026-08-07,Organic,India,Creator,2026-08
13254,2026-05-02,Organic,United Kingdom,Viewer,2026-05
13255,2026-07-30,Organic,India,Creator,2026-07
13256,2026-01-24,Organic,United States,Creator,2026-01
13257,2026-01-26,TikTok,India,Viewer,2026-01
13258,2026-06-22,Referral,India,Creator,2026-06
13259,2026-06-05,TikTok,India,Creator,2026-06
13260,2026-04-30,Paid Social,Nigeria,Creator,2026-04
13261,2026-03-23,Instagram,Canada,Creator,2026-03
13262,2026-08-24,YouTube,India,Viewer,2026-08
13263,2026-04-10,Organic,India,Viewer,2026-04
13264,2026-08-22,Organic,United Kingdom,Viewer,2026-08
13265,2026-06-06,Referral,United States,Creator,2026-06
13266,2026-01-17,Organic,United Kingdom,Creator,2026-01
13267,2026-03-09,Referral,Canada,Creator,2026-03
13268,2026-02-13,X,India,Viewer,2026-02
13269,2026-03-02,Referral,United States,Creator,2026-03
13270,2026-05-03,YouTube,Canada,Viewer,2026-05
13271,2026-04-03,TikTok,United States,Creator,2026-04
13272,2026-07-15,X,India,Creator,2026-07
13273,2026-03-15,Organic,United States,Viewer,2026-03
13274,2026-06-02,Instagram,Other,Viewer,2026-06
13275,2026-08-11,Organic,Other,Viewer,2026-08
13276,2026-03-08,TikTok,Nigeria,Creator,2026-03
13277,2026-04-21,Organic,United States,Creator,2026-04
13278,2026-01-02,Paid Social,United States,Viewer,2026-01
13279,2026-03-30,Instagram,India,Creator,2026-03
13280,2026-06-26,Paid Social,India,Viewer,2026-06
13281,2026-07-17,Organic,Nigeria,Creator,2026-07
13282,2026-01-26,YouTube,Canada,Creator,2026-01
13283,2026-07-19,TikTok,India,Viewer,2026-07
13284,2026-04-09,Instagram,Other,Creator,2026-04
13285,2026-01-27,Referral,India,Creator,2026-01
13286,2026-03-30,Paid Social,Nigeria,Creator,2026-03
13287,2026-05-26,Organic,Canada,Creator,2026-05
13288,2026-07-01,Paid Social,India,Creator,2026-07
13289,2026-01-01,YouTube,United States,Viewer,2026-01
13290,2026-07-08,Paid Social,India,Creator,2026-07
13291,2026-04-13,X,Other,Creator,2026-04
13292,2026-05-11,Paid Social,Nigeria,Creator,2026-05
13293,2026-07-15,Paid Social,India,Viewer,2026-07
13294,2026-02-10,Organic,Germany,Creator,2026-02
13295,2026-06-14,TikTok,Nigeria,Creator,2026-06
13296,2026-02-20,Organic,India,Viewer,2026-02
13297,2026-01-15,X,United States,Viewer,2026-01
13298,2026-01-08,Referral,United States,Creator,2026-01
13299,2026-02-07,Referral,India,Creator,2026-02
13300,2026-04-24,YouTube,United States,Viewer,2026-04
13301,2026-03-24,TikTok,United States,Creator,2026-03
13302,2026-02-25,Organic,United Kingdom,Creator,2026-02
13303,2026-06-24,Organic,India,Viewer,2026-06
13304,2026-08-06,Referral,India,Creator,2026-08
13305,2026-04-13,Organic,Other,Viewer,2026-04
13306,2026-05-18,Organic,United States,Creator,2026-05
13307,2026-04-12,TikTok,India,Creator,2026-04
13308,2026-03-19,Organic,Canada,Creator,2026-03
13309,2026-06-26,Organic,Germany,Creator,2026-06
13310,2026-06-18,Organic,India,Viewer,2026-06
13311,2026-03-24,Paid Social,United Kingdom,Viewer,2026-03
13312,2026-01-30,Organic,United Kingdom,Creator,2026-01
13313,2026-01-05,Referral,Canada,Creator,2026-01
13314,2026-04-29,Organic,Canada,Creator,2026-04
13315,2026-08-11,Referral,United Kingdom,Viewer,2026-08
13316,2026-07-18,X,Other,Viewer,2026-07
13317,2026-07-30,Referral,Other,Viewer,2026-07
13318,2026-01-31,Referral,India,Viewer,2026-01
13319,2026-06-29,X,Other,Creator,2026-06
13320,2026-08-19,Paid Social,United States,Creator,2026-08
13321,2026-08-04,X,Canada,Creator,2026-08
13322,2026-08-14,YouTube,Germany,Creator,2026-08
13323,2026-01-23,TikTok,United States,Creator,2026-01
13324,2026-02-17,Paid Social,India,Creator,2026-02
13325,2026-04-19,Referral,Other,Creator,2026-04
13326,2026-02-09,Organic,India,Creator,2026-02
13327,2026-01-06,X,United States,Creator,2026-01
13328,2026-02-07,Paid Social,Nigeria,Viewer,2026-02
13329,2026-06-18,Referral,India,Viewer,2026-06
13330,2026-04-10,Paid Social,Germany,Creator,2026-04
13331,2026-01-27,Organic,India,Creator,2026-01
13332,2026-07-22,TikTok,Other,Creator,2026-07
13333,2026-03-10,Instagram,Other,Viewer,2026-03
13334,2026-02-26,Organic,United Kingdom,Creator,2026-02
13335,2026-01-17,TikTok,United Kingdom,Creator,2026-01
13336,2026-03-12,Instagram,Nigeria,Creator,2026-03
13337,2026-08-07,Organic,United States,Viewer,2026-08
13338,2026-02-16,Organic,United States,Creator,2026-02
13339,2026-03-20,Organic,Other,Creator,2026-03
13340,2026-04-20,YouTube,Nigeria,Creator,2026-04
13341,2026-01-13,TikTok,Germany,Creator,2026-01
13342,2026-05-19,Organic,Nigeria,Creator,2026-05
13343,2026-05-04,Instagram,United States,Viewer,2026-05
13344,2026-04-19,Organic,India,Viewer,2026-04
13345,2026-03-31,Paid Social,United States,Creator,2026-03
13346,2026-03-27,TikTok,Other,Viewer,2026-03
13347,2026-04-02,Paid Social,United Kingdom,Creator,2026-04
13348,2026-01-24,Instagram,Canada,Creator,2026-01
13349,2026-08-09,Referral,Canada,Viewer,2026-08
13350,2026-03-14,Organic,India,Creator,2026-03
13351,2026-08-22,Organic,India,Creator,2026-08
13352,2026-01-04,Referral,United States,Creator,2026-01
13353,2026-04-23,Organic,United States,Creator,2026-04
13354,2026-02-15,Referral,India,Viewer,2026-02
13355,2026-01-18,TikTok,India,Viewer,2026-01
13356,2026-02-12,Referral,Germany,Creator,2026-02
13357,2026-07-27,Paid Social,Nigeria,Creator,2026-07
13358,2026-06-10,Paid Social,United States,Viewer,2026-06
13359,2026-04-03,TikTok,Nigeria,Creator,2026-04
13360,2026-04-13,TikTok,India,Creator,2026-04
13361,2026-05-04,Paid Social,Nigeria,Viewer,2026-05
13362,2026-01-10,Referral,India,Viewer,2026-01
13363,2026-03-14,Organic,Other,Creator,2026-03
13364,2026-07-06,X,India,Creator,2026-07
13365,2026-01-31,Organic,Germany,Creator,2026-01
13366,2026-06-05,Paid Social,United Kingdom,Viewer,2026-06
13367,2026-03-01,Organic,Nigeria,Viewer,2026-03
13368,2026-05-11,X,Other,Viewer,2026-05
13369,2026-04-28,YouTube,India,Creator,2026-04
13370,2026-07-02,Paid Social,India,Viewer,2026-07
13371,2026-01-14,Referral,United States,Creator,2026-01
13372,2026-07-05,Organic,Germany,Viewer,2026-07
13373,2026-08-05,X,India,Creator,2026-08
13374,2026-05-23,Paid Social,India,Viewer,2026-05
13375,2026-01-02,Referral,United States,Creator,2026-01
13376,2026-01-24,YouTube,United Kingdom,Viewer,2026-01
13377,2026-07-25,Referral,United States,Creator,2026-07
13378,2026-03-05,TikTok,United States,Creator,2026-03
13379,2026-07-18,YouTube,United States,Creator,2026-07
13380,2026-04-10,Organic,India,Creator,2026-04
13381,2026-04-24,TikTok,Canada,Creator,2026-04
13382,2026-01-24,Paid Social,United States,Creator,2026-01
13383,2026-06-04,Organic,Germany,Creator,2026-06
13384,2026-06-14,TikTok,United Kingdom,Creator,2026-06
13385,2026-08-18,Organic,India,Creator,2026-08
13386,2026-08-10,Organic,Nigeria,Creator,2026-08
13387,2026-04-01,Referral,Other,Creator,2026-04
13388,2026-06-16,YouTube,United States,Viewer,2026-06
13389,2026-07-10,Organic,Nigeria,Creator,2026-07
13390,2026-07-26,Instagram,United Kingdom,Creator,2026-07
13391,2026-01-26,Instagram,India,Creator,2026-01
13392,2026-03-06,Organic,United Kingdom,Viewer,2026-03
13393,2026-04-30,Referral,United Kingdom,Creator,2026-04
13394,2026-01-04,TikTok,United States,Viewer,2026-01
13395,2026-06-06,Referral,United States,Creator,2026-06
13396,2026-01-01,Organic,Other,Viewer,2026-01
13397,2026-08-23,TikTok,India,Viewer,2026-08
13398,2026-02-19,Organic,United States,Creator,2026-02
13399,2026-04-20,Organic,Canada,Creator,2026-04
13400,2026-08-02,Paid Social,India,Viewer,2026-08
13401,2026-05-19,Organic,Other,Viewer,2026-05
13402,2026-03-15,Organic,Nigeria,Creator,2026-03
13403,2026-07-06,Paid Social,Nigeria,Viewer,2026-07
13404,2026-03-03,YouTube,United States,Viewer,2026-03
13405,2026-03-22,Organic,Other,Creator,2026-03
13406,2026-06-13,Paid Social,Other,Creator,2026-06
13407,2026-02-25,Organic,United States,Creator,2026-02
13408,2026-04-21,Referral,Nigeria,Creator,2026-04
13409,2026-08-06,Organic,United States,Creator,2026-08
13410,2026-01-21,X,United States,Viewer,2026-01
13411,2026-05-21,Instagram,India,Viewer,2026-05
13412,2026-01-09,Organic,Canada,Creator,2026-01
13413,2026-05-19,YouTube,Other,Creator,2026-05
13414,2026-07-22,X,Canada,Viewer,2026-07
13415,2026-03-11,Referral,Nigeria,Viewer,2026-03
13416,2026-05-09,Referral,Germany,Creator,2026-05
13417,2026-04-28,Instagram,Germany,Creator,2026-04
13418,2026-07-17,Instagram,Nigeria,Viewer,2026-07
13419,2026-07-24,X,Other,Creator,2026-07
13420,2026-08-02,YouTube,India,Creator,2026-08
13421,2026-02-25,TikTok,India,Viewer,2026-02
13422,2026-01-31,Instagram,India,Creator,2026-01
13423,2026-08-02,X,India,Viewer,2026-08
13424,2026-02-06,Paid Social,United States,Viewer,2026-02
13425,2026-06-24,X,Other,Creator,2026-06
13426,2026-04-01,Organic,United Kingdom,Creator,2026-04
13427,2026-04-24,X,United Kingdom,Creator,2026-04
13428,2026-07-25,Referral,United States,Creator,2026-07
13429,2026-05-08,Referral,Nigeria,Creator,2026-05
13430,2026-06-24,Referral,United States,Viewer,2026-06
13431,2026-05-02,Paid Social,Nigeria,Viewer,2026-05
13432,2026-03-10,TikTok,Canada,Creator,2026-03
13433,2026-07-05,Instagram,Nigeria,Viewer,2026-07
13434,2026-02-05,Referral,United States,Viewer,2026-02
13435,2026-02-01,Organic,Germany,Viewer,2026-02
