creator_id,user_id,creator_join_date,creator_tier,creator_country
8613,4031,2026-02-08,Emerging,India
8614,1778,2026-02-24,Emerging,India
8615,10644,2026-03-03,Emerging,Nigeria
8616,4076,2026-06-22,Growing,Canada
8617,10772,2026-02-11,Emerging,India
8618,3978,2026-02-27,Growing,India
8619,9315,2026-07-04,Emerging,Germany
8620,10971,2026-07-27,Emerging,Canada
8621,6107,2026-04-06,Growing,Canada
8622,10086,2026-08-05,Growing,India
8623,7690,2026-04-09,Emerging,United Kingdom
8624,7422,2026-02-13,Growing,Nigeria
8625,5266,2026-07-12,Growing,Other
8626,6021,2026-07-26,Established,United States
8627,10023,2026-04-29,Growing,Nigeria
8628,6891,2026-07-11,Growing,United States
8629,10574,2026-06-30,Growing,United Kingdom
8630,862,2026-07-22,Emerging,United States
8631,12450,2026-05-18,Growing,United States
8632,6135,2026-04-09,Emerging,United Kingdom
8633,6810,2026-08-21,Growing,United Kingdom
8634,4091,2026-06-13,Emerging,United States
8635,13407,2026-02-25,Growing,United States
8636,10176,2026-05-31,Emerging,United Kingdom
8637,353,2026-02-17,Growing,India
8638,12454,2026-05-17,Emerging,Other
8639,700,2026-07-20,Growing,Canada
8640,1753,2026-05-02,Emerging,India
8641,10528,2026-01-26,Emerging,Canada
8642,14955,2026-03-09,Emerging,United States
8643,3579,2026-01-30,Emerging,India
8644,13445,2026-03-01,Emerging,United States
8645,11049,2026-08-15,Emerging,India
8646,2799,2026-08-02,Emerging,Germany
8647,3982,2026-06-25,Established,Canada
8648,4193,2026-07-02,Emerging,United Kingdom
8649,4481,2026-02-04,Growing,Canada
8650,8158,2026-04-28,Emerging,United States
8651,9297,2026-03-26,Growing,Other
8652,14328,2026-01-25,Growing,United States
8653,14768,2026-03-05,Growing,India
8654,14525,2026-01-15,Emerging,India
8655,12644,2026-06-08,Established,United States
8656,11920,2026-02-28,Emerging,United States
8657,14481,2026-05-01,Growing,India
8658,13038,2026-01-14,Growing,India
8659,3205,2026-01-14,Established,Canada
8660,9919,2026-06-01,Emerging,Nigeria
8661,879,2026-04-28,Emerging,India
8662,6919,2026-03-28,Emerging,India
8663,12636,2026-06-27,Established,United States
8664,4178,2026-02-24,Emerging,United States
8665,2819,2026-03-18,Emerging,Other
8666,5729,2026-05-07,Emerging,United Kingdom
8667,3660,2026-01-24,Emerging,Germany
8668,14586,2026-01-31,Emerging,United States
8669,3274,2026-01-10,Growing,India
8670,14014,2026-01-19,Emerging,India
8671,14303,2026-03-31,Emerging,United States
8672,2392,2026-01-09,Emerging,Canada
8673,11422,2026-04-12,Growing,Germany
8674,6551,2026-08-08,Growing,India
8675,13974,2026-08-04,Growing,United States
8676,6821,2026-04-14,Growing,United States
8677,408,2026-06-07,Established,Nigeria
8678,8948,2026-06-03,Emerging,Germany
8679,10845,2026-06-26,Established,India
8680,14847,2026-03-11,Emerging,Germany
8681,6272,2026-06-25,Emerging,United States
8682,4126,2026-04-23,Emerging,Germany
8683,14814,2026-03-19,Emerging,United States
8684,10518,2026-08-22,Emerging,United States
8685,6148,2026-06-06,Established,Other
8686,10188,2026-06-14,Emerging,United States
8687,431,2026-07-11,Growing,United States
8688,10829,2026-08-17,Established,India
8689,14046,2026-05-11,Emerging,United States
8690,2823,2026-04-04,Emerging,Germany
8691,3583,2026-06-08,Growing,United Kingdom
8692,10621,2026-05-20,Emerging,Nigeria
8693,11781,2026-06-15,Growing,Nigeria
8694,9588,2026-05-23,Emerging,India
8695,2377,2026-03-31,Emerging,United Kingdom
8696,1652,2026-03-26,Growing,United States
8697,1569,2026-06-07,Top Creator,United States
8698,11830,2026-03-20,Emerging,Nigeria
8699,1637,2026-05-24,Growing,United States
8700,8071,2026-02-14,Emerging,United Kingdom
8701,7302,2026-02-11,Established,Nigeria
8702,2238,2026-01-22,Emerging,Nigeria
8703,12932,2026-07-22,Top Creator,Other
8704,8367,2026-07-07,Emerging,Canada
8705,10494,2026-01-16,Top Creator,United States
8706,6194,2026-05-26,Established,United Kingdom
8707,6634,2026-07-07,Established,India
8708,12546,2026-05-13,Established,India
8709,1411,2026-04-19,Established,United States
8710,5831,2026-05-19,Growing,Nigeria
8711,833,2026-07-19,Established,India
8712,1507,2026-06-18,Emerging,Nigeria
8713,5403,2026-08-16,Established,United States
8714,4463,2026-07-11,Emerging,United Kingdom
8715,6965,2026-04-14,Growing,United States
8716,9853,2026-07-20,Growing,Canada
8717,1672,2026-05-20,Growing,Germany
8718,7429,2026-05-15,Growing,United States
8719,2797,2026-01-21,Emerging,United States
8720,5974,2026-06-24,Growing,Germany
8721,3545,2026-02-26,Emerging,Nigeria
8722,11901,2026-04-23,Emerging,Canada
8723,7000,2026-03-31,Established,India
8724,9370,2026-03-11,Growing,India
8725,1477,2026-08-02,Established,Other
8726,4707,2026-08-12,Growing,India
8727,5992,2026-06-25,Emerging,Germany
8728,6484,2026-03-05,Emerging,Nigeria
8729,14403,2026-02-15,Emerging,India
8730,12842,2026-08-12,Emerging,Canada
8731,9499,2026-08-17,Emerging,Germany
8732,2382,2026-04-16,Established,Nigeria
8733,6066,2026-05-16,Emerging,Germany
8734,3584,2026-04-10,Growing,Canada
8735,3399,2026-06-21,Emerging,Germany
8736,2991,2026-02-05,Growing,United Kingdom
8737,7881,2026-01-01,Emerging,India
8738,12345,2026-02-11,Established,Canada
8739,493,2026-02-19,Emerging,India
8740,14799,2026-04-16,Growing,India
8741,2228,2026-04-29,Growing,United Kingdom
8742,2961,2026-06-21,Growing,United States
8743,10938,2026-05-01,Emerging,Canada
8744,1559,2026-08-12,Established,Germany
8745,4761,2026-03-22,Growing,United States
8746,8121,2026-02-12,Established,Germany
8747,2630,2026-06-20,Emerging,India
8748,13787,2026-06-26,Growing,India
8749,14713,2026-05-11,Growing,United States
8750,5519,2026-07-09,Emerging,Other
8751,8002,2026-07-15,Growing,India
8752,3230,2026-03-23,Growing,Nigeria
8753,14396,2026-03-01,Emerging,Other
8754,5234,2026-08-16,Emerging,United States
8755,2499,2026-02-08,Growing,Other
8756,10759,2026-03-08,Established,United States
8757,8430,2026-03-05,Established,India
8758,10488,2026-02-04,Established,United States
8759,4628,2026-01-13,Emerging,India
8760,13773,2026-02-10,Emerging,United States
8761,9093,2026-01-26,Emerging,Other
8762,2970,2026-02-13,Emerging,United States
8763,14696,2026-07-03,Emerging,United States
8764,12749,2026-01-19,Emerging,Nigeria
8765,4727,2026-08-06,Emerging,United States
8766,12832,2026-06-01,Growing,United States
8767,1112,2026-02-16,Emerging,Other
8768,2119,2026-07-07,Emerging,Germany
8769,4416,2026-03-06,Emerging,India
8770,8623,2026-03-20,Emerging,Germany
8771,14499,2026-05-25,Growing,Other
8772,2996,2026-02-16,Emerging,Germany
8773,1622,2026-08-17,Emerging,Nigeria
8774,7206,2026-04-16,Growing,India
8775,5396,2026-06-28,Emerging,India
8776,12671,2026-02-25,Growing,Other
8777,2575,2026-03-05,Emerging,India
8778,9036,2026-08-17,Emerging,India
8779,469,2026-06-23,Emerging,United States
8780,4272,2026-06-17,Emerging,India
8781,6252,2026-06-25,Emerging,United States
8782,9769,2026-05-25,Emerging,United States
8783,8673,2026-02-19,Emerging,Canada
8784,567,2026-04-02,Growing,Germany
8785,11615,2026-07-02,Emerging,India
8786,11966,2026-06-25,Emerging,India
8787,8061,2026-03-08,Top Creator,United Kingdom
8788,3086,2026-01-14,Emerging,Germany
8789,14702,2026-02-24,Emerging,India
8790,7171,2026-08-09,Established,Nigeria
8791,7976,2026-04-27,Emerging,Nigeria
8792,11750,2026-02-02,Established,India
8793,1522,2026-06-20,Emerging,Germany
8794,14582,2026-01-17,Emerging,United States
8795,7640,2026-01-27,Emerging,United Kingdom
8796,14737,2026-06-03,Growing,Germany
8797,11657,2026-03-26,Emerging,Other
8798,11598,2026-05-06,Emerging,India
8799,14676,2026-03-20,Top Creator,Canada
8800,13664,2026-07-25,Emerging,United States
8801,7759,2026-08-11,Growing,United States
8802,7971,2026-03-17,Growing,United Kingdom
8803,11040,2026-07-07,Emerging,India
8804,12514,2026-05-07,Growing,Other
8805,153,2026-03-03,Established,Canada
8806,4571,2026-01-20,Growing,Other
8807,8871,2026-03-21,Emerging,Canada
8808,11754,2026-04-11,Emerging,Canada
8809,9905,2026-07-29,Emerging,Other
8810,10986,2026-01-29,Growing,Germany
8811,10363,2026-08-05,Emerging,United States
8812,3077,2026-08-04,Emerging,Canada
8813,14994,2026-06-20,Emerging,Other
8814,2628,2026-08-11,Emerging,United Kingdom
8815,13919,2026-05-27,Growing,Nigeria
8816,11137,2026-01-24,Growing,Nigeria
8817,9933,2026-01-10,Emerging,India
8818,7297,2026-07-04,Emerging,Canada
8819,4357,2026-02-24,Established,Other
8820,11626,2026-06-12,Established,United States
8821,4937,2026-03-06,Growing,India
8822,9645,2026-06-23,Emerging,United States
8823,718,2026-01-13,Emerging,Nigeria
8824,6028,2026-05-24,Emerging,Other
8825,14921,2026-06-10,Established,India
8826,5420,2026-07-28,Emerging,India
8827,5218,2026-04-14,Established,United States
8828,13074,2026-05-08,Emerging,Other
8829,6745,2026-06-17,Emerging,India
8830,10419,2026-06-20,Emerging,United Kingdom
8831,8547,2026-03-13,Emerging,India
8832,8365,2026-01-30,Established,India
8833,11635,2026-02-09,Emerging,Nigeria
8834,14072,2026-03-30,Emerging,Nigeria
8835,10652,2026-05-14,Emerging,India
8836,150,2026-02-02,Emerging,Other
8837,10439,2026-05-09,Emerging,India
8838,13195,2026-03-05,Emerging,United Kingdom
8839,3723,2026-05-23,Emerging,Other
8840,12456,2026-04-21,Emerging,India
8841,5194,2026-04-04,Top Creator,Germany
8842,14520,2026-06-18,Emerging,Other
8843,11278,2026-02-06,Growing,United Kingdom
8844,6624,2026-08-12,Growing,United Kingdom
8845,1220,2026-04-04,Established,Other
8846,14795,2026-07-31,Emerging,India
8847,5936,2026-03-26,Emerging,India
8848,2795,2026-01-15,Emerging,India
8849,7469,2026-04-21,Emerging,United Kingdom
8850,4172,2026-02-20,Emerging,India
8851,2357,2026-06-10,Emerging,United States
8852,2123,2026-02-14,Growing,Canada
8853,8997,2026-01-15,Emerging,United States
8854,3962,2026-08-08,Established,India
8855,9469,2026-01-03,Emerging,Other
8856,7119,2026-04-09,Growing,India
8857,10720,2026-03-09,Growing,United States
8858,5462,2026-05-21,Emerging,India
8859,514,2026-02-01,Established,United States
8860,8665,2026-04-03,Emerging,Other
8861,7654,2026-04-20,Top Creator,Canada
8862,13869,2026-05-01,Emerging,United Kingdom
8863,2272,2026-01-15,Growing,United States
8864,9888,2026-07-16,Emerging,United Kingdom
8865,3607,2026-07-17,Emerging,United Kingdom
8866,13885,2026-05-29,Emerging,Nigeria
8867,9643,2026-03-29,Emerging,United States
8868,9517,2026-04-09,Emerging,India
8869,13739,2026-08-11,Growing,India
8870,5648,2026-06-06,Growing,Other
8871,8459,2026-03-23,Emerging,India
8872,4098,2026-04-30,Emerging,Nigeria
8873,8209,2026-04-09,Emerging,United States
8874,983,2026-01-04,Growing,United Kingdom
8875,14500,2026-05-06,Emerging,Other
8876,3808,2026-02-01,Growing,United Kingdom
8877,9108,2026-01-17,Growing,India
8878,13174,2026-03-13,Growing,United States
8879,3759,2026-03-12,Growing,India
8880,6991,2026-04-14,Top Creator,Nigeria
8881,12191,2026-07-21,Established,Nigeria
8882,4121,2026-05-07,Growing,United Kingdom
8883,9413,2026-06-10,Emerging,United States
8884,428,2026-05-27,Emerging,Other
8885,6286,2026-06-12,Emerging,Other
8886,187,2026-05-12,Emerging,India
8887,3766,2026-04-08,Growing,India
8888,1444,2026-02-15,Top Creator,Nigeria
8889,11942,2026-07-09,Emerging,India
8890,1855,2026-01-26,Emerging,India
8891,1279,2026-06-10,Emerging,India
8892,13767,2026-01-21,Established,United States
8893,6556,2026-07-11,Emerging,Nigeria
8894,5506,2026-05-01,Emerging,Nigeria
8895,11767,2026-08-17,Emerging,Other
8896,10539,2026-01-20,Established,United Kingdom
8897,7439,2026-07-08,Emerging,United States
8898,10346,2026-02-16,Growing,United Kingdom
8899,13136,2026-06-07,Emerging,Other
8900,9744,2026-02-11,Growing,United Kingdom
8901,6160,2026-08-17,Emerging,Nigeria
8902,95,2026-02-13,Established,India
8903,11774,2026-02-12,Growing,United States
8904,6485,2026-02-11,Emerging,Nigeria
8905,11885,2026-03-19,Emerging,India
8906,4676,2026-08-20,Emerging,United States
8907,6736,2026-03-23,Emerging,Canada
8908,8453,2026-04-16,Growing,India
8909,1580,2026-03-19,Top Creator,United Kingdom
8910,2403,2026-06-27,Growing,Nigeria
8911,4664,2026-03-12,Emerging,Other
8912,7498,2026-07-14,Growing,United States
8913,415,2026-01-27,Growing,Other
8914,6628,2026-04-19,Established,India
8915,14222,2026-08-11,Emerging,Other
8916,5366,2026-05-18,Emerging,India
8917,13135,2026-06-05,Emerging,Nigeria
8918,11824,2026-03-31,Emerging,Other
8919,11924,2026-05-26,Emerging,India
8920,8055,2026-05-20,Emerging,Germany
8921,9789,2026-08-09,Emerging,Other
8922,14587,2026-07-24,Emerging,India
8923,11589,2026-08-12,Emerging,United Kingdom
8924,9206,2026-05-11,Growing,Nigeria
8925,7920,2026-01-17,Emerging,United States
8926,2267,2026-03-05,Growing,United States
8927,3700,2026-03-14,Emerging,United Kingdom
8928,11860,2026-03-27,Emerging,United Kingdom
8929,9162,2026-02-14,Top Creator,United States
8930,7028,2026-04-21,Growing,United States
8931,6283,2026-07-14,Growing,Canada
8932,8583,2026-03-04,Growing,United Kingdom
8933,8891,2026-07-25,Emerging,Other
8934,12168,2026-04-23,Growing,United Kingdom
8935,10558,2026-03-06,Emerging,United States
8936,8960,2026-01-03,Established,United States
8937,10448,2026-01-06,Growing,Nigeria
8938,12046,2026-05-16,Growing,Canada
8939,10057,2026-03-29,Established,India
8940,3510,2026-01-14,Growing,United States
8941,12334,2026-03-06,Emerging,Canada
8942,1781,2026-05-30,Emerging,India
8943,13080,2026-03-22,Established,Other
8944,3505,2026-02-27,Emerging,Germany
8945,9915,2026-02-01,Emerging,India
8946,1691,2026-08-03,Emerging,United States
8947,1182,2026-04-21,Emerging,United States
8948,3346,2026-03-14,Growing,India
8949,9531,2026-03-26,Established,Nigeria
8950,12128,2026-02-25,Emerging,Nigeria
8951,6561,2026-06-01,Growing,Other
8952,936,2026-04-28,Emerging,United Kingdom
8953,9187,2026-06-05,Growing,Germany
8954,13533,2026-08-08,Growing,Nigeria
8955,9457,2026-02-22,Growing,United States
8956,12544,2026-03-18,Emerging,India
8957,5953,2026-05-18,Emerging,Canada
8958,11805,2026-05-05,Established,India
8959,13264,2026-08-22,Emerging,United Kingdom
8960,5882,2026-02-21,Emerging,Germany
8961,14555,2026-03-09,Emerging,United States
8962,6168,2026-01-11,Growing,Nigeria
8963,9031,2026-04-20,Growing,Germany
8964,6920,2026-06-25,Growing,Other
8965,11328,2026-07-13,Growing,India
8966,5775,2026-04-04,Growing,United States
8967,620,2026-06-25,Emerging,United States
8968,502,2026-01-20,Emerging,India
8969,664,2026-06-10,Emerging,India
8970,5138,2026-06-21,Emerging,India
8971,13143,2026-02-21,Emerging,Nigeria
8972,1656,2026-05-27,Growing,United States
8973,2841,2026-07-15,Established,Other
8974,9397,2026-08-14,Growing,India
8975,5210,2026-04-11,Emerging,United Kingdom
8976,7277,2026-06-22,Growing,Other
8977,4335,2026-05-01,Emerging,Other
8978,11611,2026-03-25,Growing,United States
8979,9167,2026-03-09,Established,India
8980,1938,2026-08-24,Growing,Germany
8981,11994,2026-05-02,Emerging,Other
8982,12978,2026-04-19,Emerging,Other
8983,10275,2026-06-04,Growing,India
8984,10820,2026-05-08,Emerging,United Kingdom
8985,13573,2026-03-16,Emerging,Nigeria
8986,10828,2026-07-30,Emerging,Germany
8987,2648,2026-05-09,Growing,Other
8988,9988,2026-05-05,Emerging,United Kingdom
8989,11310,2026-01-29,Emerging,India
8990,5657,2026-03-25,Emerging,India
8991,4671,2026-02-06,Emerging,United States
8992,12623,2026-03-10,Emerging,United Kingdom
8993,8692,2026-03-10,Growing,United Kingdom
8994,10695,2026-05-13,Growing,Other
8995,9998,2026-04-05,Established,Other
8996,8838,2026-07-26,Emerging,United States
8997,2529,2026-05-05,Emerging,India
8998,10001,2026-05-13,Emerging,Other
8999,3070,2026-02-18,Emerging,Other
9000,5616,2026-02-27,Emerging,Other
9001,12766,2026-07-23,Emerging,Germany
9002,6228,2026-03-11,Growing,India
9003,14717,2026-04-05,Emerging,Germany
9004,2916,2026-01-02,Emerging,India
9005,2406,2026-03-25,Growing,United States
9006,2216,2026-01-26,Growing,India
9007,6472,2026-04-05,Emerging,United Kingdom
9008,2967,2026-07-19,Established,Germany
9009,9684,2026-01-27,Emerging,United States
9010,6205,2026-03-02,Emerging,Nigeria
9011,5933,2026-02-14,Emerging,Germany
9012,8515,2026-06-01,Emerging,United Kingdom
9013,3939,2026-08-08,Emerging,Germany
9014,9451,2026-02-23,Growing,India
9015,5644,2026-06-20,Established,Other
9016,11795,2026-02-02,Emerging,United States
9017,12667,2026-03-16,Emerging,United States
9018,5262,2026-06-30,Established,Canada
9019,12549,2026-01-28,Emerging,India
9020,9393,2026-01-26,Emerging,India
9021,14447,2026-05-01,Emerging,Nigeria
9022,8228,2026-08-24,Emerging,Other
9023,13236,2026-03-14,Emerging,India
9024,9535,2026-07-24,Emerging,United States
9025,5254,2026-03-31,Emerging,United States
9026,387,2026-06-10,Top Creator,Nigeria
9027,6562,2026-04-09,Emerging,United States
9028,6651,2026-02-22,Growing,United States
9029,3084,2026-01-07,Emerging,United Kingdom
9030,10300,2026-03-25,Emerging,United Kingdom
9031,217,2026-04-02,Emerging,India
9032,6681,2026-05-07,Established,Nigeria
9033,2288,2026-07-18,Growing,India
9034,5552,2026-05-04,Emerging,Germany
9035,14531,2026-07-13,Established,India
9036,3959,2026-08-02,Growing,India
9037,6857,2026-05-09,Established,United States
9038,13150,2026-04-16,Growing,Nigeria
9039,8330,2026-08-14,Emerging,United States
9040,13759,2026-05-30,Growing,United Kingdom
9041,737,2026-07-08,Top Creator,United States
9042,8111,2026-05-01,Emerging,Germany
9043,13553,2026-03-02,Growing,Nigeria
9044,9288,2026-04-25,Emerging,Germany
9045,8262,2026-03-29,Emerging,India
9046,5655,2026-04-18,Emerging,India
9047,14227,2026-05-23,Emerging,India
9048,6389,2026-05-23,Growing,India
9049,6302,2026-06-15,Emerging,Germany
9050,907,2026-02-10,Emerging,United States
9051,13437,2026-03-05,Growing,Nigeria
9052,8077,2026-01-09,Established,United States
9053,10185,2026-04-23,Emerging,Other
9054,7912,2026-06-06,Emerging,India
9055,2547,2026-06-17,Emerging,United Kingdom
9056,4702,2026-01-03,Emerging,United Kingdom
9057,14703,2026-05-27,Growing,Canada
9058,7322,2026-05-04,Top Creator,Other
9059,526,2026-02-27,Emerging,Other
9060,712,2026-07-09,Emerging,United Kingdom
9061,11231,2026-04-02,Growing,Nigeria
9062,1869,2026-04-27,Emerging,United States
9063,13270,2026-05-03,Emerging,Canada
9064,10955,2026-06-25,Growing,India
9065,3427,2026-07-22,Emerging,Canada
9066,7596,2026-04-10,Emerging,Other
9067,13213,2026-06-05,Emerging,United States
9068,8187,2026-06-20,Established,United States
9069,10670,2026-04-16,Emerging,Other
9070,14669,2026-07-31,Emerging,United States
9071,4783,2026-01-30,Emerging,Other
9072,5455,2026-05-06,Emerging,United States
9073,6032,2026-03-14,Emerging,United States
9074,13845,2026-06-01,Established,India
9075,6715,2026-02-28,Emerging,United States
9076,5766,2026-03-02,Growing,United States
9077,10200,2026-02-06,Emerging,India
9078,14168,2026-01-30,Emerging,United States
9079,684,2026-06-11,Emerging,Other
9080,9539,2026-08-10,Emerging,United States
9081,5659,2026-04-21,Established,United Kingdom
9082,6255,2026-02-25,Emerging,India
9083,5379,2026-07-15,Growing,United States
9084,10487,2026-07-21,Established,United States
9085,1794,2026-08-14,Emerging,Other
9086,8166,2026-06-24,Emerging,India
9087,3684,2026-05-15,Emerging,United States
9088,4025,2026-06-30,Emerging,United States
9089,11888,2026-06-27,Growing,Other
9090,11305,2026-06-08,Established,United States
9091,7312,2026-01-27,Growing,Germany
9092,3747,2026-03-30,Emerging,Nigeria
9093,6464,2026-02-06,Emerging,United States
9094,1986,2026-01-11,Growing,United Kingdom
9095,13824,2026-05-11,Established,Other
9096,205,2026-03-03,Growing,Other
9097,2096,2026-07-24,Emerging,Nigeria
9098,3980,2026-07-04,Emerging,Other
9099,11067,2026-06-09,Established,Germany
9100,8492,2026-02-18,Emerging,Other
9101,551,2026-02-16,Emerging,Nigeria
9102,9597,2026-05-20,Growing,United Kingdom
9103,4873,2026-06-24,Emerging,Canada
9104,13237,2026-08-12,Emerging,India
9105,1207,2026-05-01,Emerging,Nigeria
9106,11821,2026-04-03,Established,Nigeria
9107,3648,2026-03-15,Emerging,Nigeria
9108,11854,2026-05-24,Established,United States
9109,10040,2026-01-03,Emerging,Nigeria
9110,8607,2026-01-17,Growing,Other
9111,12106,2026-06-03,Established,Nigeria
9112,8747,2026-08-04,Emerging,Nigeria
9113,1125,2026-01-08,Growing,Nigeria
9114,6899,2026-07-05,Emerging,India
9115,11452,2026-07-29,Emerging,United States
9116,4256,2026-02-20,Growing,Other
9117,14344,2026-03-02,Established,Nigeria
9118,7396,2026-04-21,Growing,India
9119,1694,2026-07-28,Emerging,India
9120,12447,2026-02-04,Emerging,Germany
9121,11692,2026-05-09,Established,India
9122,1734,2026-03-27,Emerging,Nigeria
9123,5016,2026-02-12,Emerging,Canada
9124,3779,2026-03-06,Emerging,United States
9125,11098,2026-06-08,Emerging,India
9126,4087,2026-04-30,Emerging,India
9127,7121,2026-06-13,Growing,India
9128,7411,2026-03-23,Established,India
9129,14971,2026-07-10,Growing,India
9130,14284,2026-04-22,Growing,United States
9131,239,2026-02-20,Emerging,India
9132,11403,2026-08-12,Emerging,India
9133,10414,2026-07-24,Growing,India
9134,12496,2026-01-08,Top Creator,India
9135,1339,2026-05-03,Emerging,Canada
9136,14501,2026-07-25,Top Creator,India
9137,12924,2026-01-10,Top Creator,United Kingdom
9138,14577,2026-05-14,Emerging,United States
9139,2779,2026-02-15,Established,United States
9140,7925,2026-06-25,Growing,United States
9141,12648,2026-07-08,Emerging,United States
9142,14489,2026-05-12,Emerging,United Kingdom
9143,5955,2026-06-13,Growing,United Kingdom
9144,3597,2026-04-26,Established,Germany
9145,5167,2026-08-03,Emerging,Germany
9146,10302,2026-07-10,Emerging,Germany
9147,11551,2026-01-30,Growing,Germany
9148,1824,2026-02-18,Emerging,India
9149,12378,2026-02-03,Established,India
9150,12820,2026-07-24,Established,United States
9151,5871,2026-05-20,Growing,United States
9152,13532,2026-03-30,Emerging,Other
9153,9923,2026-01-27,Established,India
9154,12801,2026-06-03,Growing,Germany
9155,859,2026-03-21,Emerging,Other
9156,13662,2026-05-06,Growing,United Kingdom
9157,1920,2026-02-24,Emerging,India
9158,4983,2026-03-25,Emerging,Other
9159,7474,2026-08-13,Emerging,Nigeria
9160,4931,2026-06-21,Emerging,United States
9161,7875,2026-05-05,Established,United States
9162,9912,2026-07-28,Emerging,Nigeria
9163,847,2026-06-10,Growing,Other
9164,3713,2026-08-07,Established,India
9165,11276,2026-04-20,Growing,Germany
9166,14897,2026-03-27,Growing,Germany
9167,3871,2026-04-14,Established,Canada
9168,10379,2026-01-08,Growing,United States
9169,13459,2026-02-10,Growing,United States
9170,8048,2026-03-24,Emerging,India
9171,12107,2026-02-22,Emerging,United Kingdom
9172,12561,2026-02-11,Emerging,United States
9173,558,2026-04-24,Emerging,Canada
9174,1263,2026-01-20,Emerging,Other
9175,1907,2026-04-30,Established,United States
9176,3517,2026-05-24,Established,India
9177,13563,2026-06-08,Emerging,Nigeria
9178,13814,2026-02-15,Emerging,India
9179,9925,2026-04-19,Established,India
9180,5385,2026-07-16,Growing,United Kingdom
9181,14644,2026-06-06,Growing,United Kingdom
9182,1735,2026-08-01,Emerging,Other
9183,3576,2026-06-01,Emerging,United States
9184,9507,2026-06-30,Emerging,India
9185,14562,2026-08-23,Emerging,Canada
9186,14980,2026-08-23,Established,India
9187,5954,2026-04-25,Emerging,United States
9188,5405,2026-01-16,Emerging,India
9189,830,2026-02-27,Growing,United Kingdom
9190,1879,2026-08-11,Emerging,India
9191,11506,2026-05-04,Emerging,Nigeria
9192,5862,2026-04-19,Established,India
9193,1185,2026-08-02,Growing,United States
9194,2070,2026-06-25,Top Creator,Canada
9195,8451,2026-04-13,Growing,Other
9196,11065,2026-05-10,Growing,Other
9197,6496,2026-01-20,Emerging,Nigeria
9198,11550,2026-03-24,Emerging,United States
9199,10451,2026-03-11,Emerging,United Kingdom
9200,11536,2026-03-20,Growing,India
9201,1864,2026-08-01,Emerging,Germany
9202,9014,2026-07-07,Established,India
9203,14740,2026-02-06,Growing,India
9204,2637,2026-05-08,Emerging,India
9205,8569,2026-01-01,Emerging,Canada
9206,6246,2026-03-20,Growing,United States
9207,871,2026-08-21,Growing,India
9208,7732,2026-03-27,Established,Nigeria
9209,6504,2026-08-17,Growing,United States
9210,10298,2026-02-12,Emerging,Other
9211,3767,2026-01-28,Growing,United States
9212,278,2026-02-22,Growing,United States
9213,14554,2026-05-26,Established,India
9214,11407,2026-05-22,Emerging,United Kingdom
9215,7244,2026-05-05,Growing,United States
9216,13006,2026-05-29,Established,United States
9217,7104,2026-04-10,Emerging,United States
9218,7500,2026-01-27,Growing,Germany
9219,3355,2026-03-19,Emerging,India
9220,7627,2026-03-02,Emerging,Nigeria
9221,2084,2026-02-14,Emerging,Nigeria
9222,9047,2026-04-27,Established,India
9223,13511,2026-01-15,Emerging,United States
9224,12228,2026-07-05,Top Creator,United Kingdom
9225,4348,2026-04-04,Growing,Canada
9226,5802,2026-04-23,Emerging,Canada
9227,7605,2026-02-07,Emerging,Nigeria
9228,6427,2026-07-01,Emerging,Germany
9229,11441,2026-08-01,Established,India
9230,10896,2026-01-22,Emerging,Nigeria
9231,11991,2026-03-12,Emerging,United States
9232,9073,2026-06-06,Emerging,Nigeria
9233,1420,2026-02-16,Emerging,India
9234,7530,2026-07-31,Growing,Canada
9235,13562,2026-08-05,Emerging,Nigeria
9236,8763,2026-05-26,Emerging,Other
9237,13035,2026-05-24,Emerging,Other
9238,13276,2026-03-08,Emerging,Nigeria
9239,10798,2026-02-26,Growing,Canada
9240,4134,2026-08-01,Growing,United Kingdom
9241,8927,2026-04-07,Growing,United Kingdom
9242,13883,2026-01-20,Emerging,Germany
9243,3877,2026-01-12,Emerging,Other
9244,3080,2026-07-25,Growing,United States
9245,147,2026-03-13,Emerging,India
9246,7888,2026-05-12,Emerging,United Kingdom
9247,14202,2026-07-18,Emerging,India
9248,6250,2026-02-15,Emerging,India
9249,2844,2026-02-23,Growing,India
9250,5638,2026-05-04,Emerging,Nigeria
9251,6226,2026-01-23,Emerging,Germany
9252,5744,2026-05-01,Growing,United Kingdom
9253,8027,2026-01-09,Established,Nigeria
9254,5656,2026-05-27,Emerging,Other
9255,10315,2026-08-18,Emerging,United Kingdom
9256,8965,2026-02-12,Emerging,United States
9257,10436,2026-03-14,Emerging,United States
9258,12158,2026-08-06,Emerging,Nigeria
9259,3928,2026-05-11,Emerging,United Kingdom
9260,5021,2026-08-16,Emerging,Other
9261,7216,2026-07-30,Growing,Other
9262,14978,2026-03-30,Emerging,Nigeria
9263,9681,2026-04-21,Established,India
9264,8383,2026-05-23,Emerging,United States
9265,11592,2026-08-23,Growing,India
9266,5890,2026-05-13,Top Creator,India
9267,355,2026-05-11,Established,Other
9268,11634,2026-04-02,Emerging,India
9269,14110,2026-02-25,Emerging,United States
9270,2931,2026-07-07,Established,United States
9271,7301,2026-02-17,Emerging,India
9272,3893,2026-04-11,Established,India
9273,6512,2026-08-24,Growing,Other
