content_id,snapshot_date,views,likes,comments,recreates,shares,avg_watch_seconds,watch_minutes
46487,2026-08-31,517,26,1,2,3,7.56,65.14
46488,2026-08-31,240,10,0,0,1,6.61,26.42
46489,2026-08-31,3176,52,4,3,44,9.55,505.76
46490,2026-08-31,553,15,1,0,8,9.2,84.82
46491,2026-08-31,2949,253,36,5,64,9.61,472.12
46492,2026-08-31,847,48,5,2,19,7.47,105.47
46493,2026-08-31,296,11,0,0,8,5.09,25.09
46494,2026-08-31,3319,189,11,9,63,12.73,704.44
46495,2026-08-31,1968,196,15,9,26,7.5,246.13
46496,2026-08-31,1872,130,14,0,24,8.17,254.97
46497,2026-08-31,1954,113,9,7,34,8.69,283.07
46498,2026-08-31,713,43,2,1,4,10.27,122.09
46499,2026-08-31,477,49,1,1,6,6.76,53.75
46500,2026-08-31,5894,474,16,16,61,10.17,999.0
46501,2026-08-31,256,28,1,2,6,7.59,32.36
46502,2026-08-31,3040,119,16,10,30,5.79,293.42
46503,2026-08-31,120,7,0,0,2,10.76,21.52
46504,2026-08-31,947,99,10,2,9,6.97,110.03
46505,2026-08-31,230,21,0,1,6,8.46,32.44
46506,2026-08-31,1448,166,20,5,23,10.89,262.75
46507,2026-08-31,2951,191,13,6,36,5.25,258.44
46508,2026-08-31,1021,88,11,4,23,15.37,261.6
46509,2026-08-31,2483,147,22,6,18,14.46,598.42
46510,2026-08-31,416,29,2,1,2,10.78,74.77
46511,2026-08-31,6161,356,10,14,99,13.28,1363.7
46512,2026-08-31,2471,146,6,7,24,13.43,553.23
46513,2026-08-31,4104,247,29,13,63,6.3,430.85
46514,2026-08-31,946,86,5,1,24,5.95,93.78
46515,2026-08-31,3975,283,21,11,74,7.98,528.82
46516,2026-08-31,1248,50,1,0,12,7.12,148.14
46517,2026-08-31,263,8,0,0,1,13.13,57.57
46518,2026-08-31,826,29,1,0,10,7.69,105.85
46519,2026-08-31,2084,81,7,1,12,12.93,449.27
46520,2026-08-31,2366,154,5,5,26,13.66,538.5
46521,2026-08-31,1945,167,9,1,17,3.66,118.54
46522,2026-08-31,1609,100,10,1,34,14.96,401.19
46523,2026-08-31,368,26,0,1,4,9.37,57.46
46524,2026-08-31,1519,80,4,4,17,11.18,283.06
46525,2026-08-31,684,27,0,0,17,9.41,107.3
46526,2026-08-31,60,5,0,0,0,5.43,5.43
46527,2026-08-31,744,31,3,0,0,6.75,83.73
46528,2026-08-31,741,52,8,1,6,11.48,141.83
46529,2026-08-31,8534,412,59,16,178,4.32,614.11
46530,2026-08-31,496,31,5,1,8,12.22,101.01
46531,2026-08-31,276,30,2,1,3,4.49,20.64
46532,2026-08-31,846,103,7,11,10,12.86,181.28
46533,2026-08-31,633,36,4,1,11,9.84,103.78
46534,2026-08-31,4238,256,13,6,50,14.64,1033.74
46535,2026-08-31,1656,66,7,5,17,9.52,262.85
46536,2026-08-31,8293,497,45,26,63,12.73,1759.23
46537,2026-08-31,354,32,3,1,4,10.85,64.02
46538,2026-08-31,871,62,3,0,15,7.13,103.55
46539,2026-08-31,547,34,4,0,8,3.16,28.78
46540,2026-08-31,10411,924,100,28,82,9.53,1653.74
46541,2026-08-31,745,59,4,1,11,10.9,135.33
46542,2026-08-31,2417,163,12,11,28,12.07,486.11
46543,2026-08-31,749,30,3,3,17,5.33,66.54
46544,2026-08-31,82,7,2,0,0,8.32,11.37
46545,2026-08-31,874,48,3,3,14,12.25,178.44
46546,2026-08-31,424,26,0,0,1,13.97,98.72
46547,2026-08-31,197,5,0,0,3,5.94,19.52
46548,2026-08-31,343,22,4,1,8,14.46,82.67
46549,2026-08-31,3328,164,16,13,49,11.27,625.09
46550,2026-08-31,874,56,3,0,11,1.5,21.85
46551,2026-08-31,1690,99,4,1,21,2.88,81.02
46552,2026-08-31,3392,223,15,9,70,7.55,426.8
46553,2026-08-31,636,43,3,1,3,14.59,154.64
46554,2026-08-31,91,5,0,0,0,9.54,14.47
46555,2026-08-31,7839,642,64,20,109,14.71,1921.73
46556,2026-08-31,608,28,4,0,4,14.4,145.87
46557,2026-08-31,597,20,3,1,5,13.15,130.88
46558,2026-08-31,1458,59,5,3,3,6.79,165.0
46559,2026-08-31,366,21,2,0,1,4.26,25.98
46560,2026-08-31,966,66,3,0,10,5.98,96.21
46561,2026-08-31,4255,298,30,3,62,11.15,790.65
46562,2026-08-31,297,11,3,0,5,8.39,41.55
46563,2026-08-31,1983,175,2,1,8,7.65,252.94
46564,2026-08-31,4298,182,20,9,19,4.89,350.42
46565,2026-08-31,98,9,1,0,0,5.21,8.51
46566,2026-08-31,70,4,0,0,1,4.46,5.21
46567,2026-08-31,400,15,0,0,5,4.88,32.54
46568,2026-08-31,987,77,3,3,24,12.09,198.94
46569,2026-08-31,596,38,8,2,7,12.82,127.34
46570,2026-08-31,253,23,3,0,1,12.02,50.67
46571,2026-08-31,13432,662,32,23,144,8.23,1843.24
46572,2026-08-31,1792,134,5,3,41,8.82,263.55
46573,2026-08-31,770,46,2,1,14,9.16,117.51
46574,2026-08-31,25318,1063,110,36,358,8.7,3670.74
46575,2026-08-31,1182,62,5,1,4,8.35,164.57
46576,2026-08-31,292,29,2,1,0,9.34,45.47
46577,2026-08-31,227,19,1,0,4,10.91,41.28
46578,2026-08-31,88,1,0,0,4,5.2,7.62
46579,2026-08-31,3383,329,32,25,52,8.03,452.6
46580,2026-08-31,325,21,0,0,3,8.31,45.03
46581,2026-08-31,4543,376,29,19,17,8.14,616.42
46582,2026-08-31,137,5,0,0,0,5.59,12.77
46583,2026-08-31,2055,132,4,3,30,6.05,207.34
46584,2026-08-31,528,54,2,1,2,9.46,83.29
46585,2026-08-31,318,8,1,0,8,3.79,20.09
46586,2026-08-31,925,70,5,4,11,10.66,164.38
46587,2026-08-31,400,37,3,4,15,10.24,68.26
46588,2026-08-31,2107,144,6,1,26,8.46,297.25
46589,2026-08-31,400,42,2,1,9,11.17,74.45
46590,2026-08-31,1601,67,2,4,18,8.58,228.92
46591,2026-08-31,681,49,3,2,10,9.12,103.56
46592,2026-08-31,571,24,2,0,7,5.14,48.94
46593,2026-08-31,4576,355,47,15,4,9.33,711.89
46594,2026-08-31,5813,515,14,8,116,5.3,513.06
46595,2026-08-31,506,53,0,4,1,8.19,69.07
46596,2026-08-31,1845,142,12,3,34,11.59,356.37
46597,2026-08-31,1243,78,9,0,0,11.65,241.27
46598,2026-08-31,663,46,3,0,6,12.94,142.98
46599,2026-08-31,2070,148,12,6,23,9.61,331.57
46600,2026-08-31,12767,618,47,36,167,5.81,1236.91
46601,2026-08-31,1751,161,13,5,19,5.65,164.96
46602,2026-08-31,217,31,5,6,4,11.46,41.44
46603,2026-08-31,2610,230,17,8,26,10.04,436.81
46604,2026-08-31,247,16,2,0,7,5.98,24.6
46605,2026-08-31,4005,263,19,5,38,6.53,435.9
46606,2026-08-31,49,2,1,0,2,5.93,4.85
46607,2026-08-31,1023,87,10,3,31,4.24,72.22
46608,2026-08-31,2347,126,10,2,20,8.54,333.92
46609,2026-08-31,4456,343,20,11,5,4.76,353.78
46610,2026-08-31,187,12,0,0,1,3.17,9.89
46611,2026-08-31,277,7,2,0,6,3.7,17.1
46612,2026-08-31,1031,74,6,1,8,7.78,133.61
46613,2026-08-31,399,31,4,1,6,8.06,53.6
46614,2026-08-31,3557,194,16,4,30,13.34,791.06
46615,2026-08-31,226,24,0,1,0,6.45,24.3
46616,2026-08-31,1172,54,3,1,30,10.1,197.35
46617,2026-08-31,4447,185,9,2,46,10.76,797.37
46618,2026-08-31,1092,73,6,5,17,4.32,78.68
46619,2026-08-31,188,10,0,1,1,10.32,32.33
46620,2026-08-31,110,2,0,0,0,8.01,14.68
46621,2026-08-31,1689,65,6,4,16,7.11,200.04
46622,2026-08-31,546,31,3,1,5,8.02,73.0
46623,2026-08-31,959,61,6,4,24,7.24,115.79
46624,2026-08-31,1084,64,1,0,6,6.4,115.69
46625,2026-08-31,512,44,5,2,2,12.13,103.51
46626,2026-08-31,942,48,1,0,10,8.65,135.75
46627,2026-08-31,2113,173,10,6,23,14.46,509.16
46628,2026-08-31,807,51,5,1,12,10.23,137.56
46629,2026-08-31,38,2,0,0,1,9.47,6.0
46630,2026-08-31,1319,61,2,8,20,6.55,144.06
46631,2026-08-31,402,18,3,0,10,8.33,55.78
46632,2026-08-31,6144,174,12,5,33,5.58,571.53
46633,2026-08-31,4107,291,19,7,34,3.17,216.89
46634,2026-08-31,239,13,0,0,4,8.15,32.46
46635,2026-08-31,12212,940,97,25,138,13.79,2807.19
46636,2026-08-31,843,48,1,1,11,8.56,120.29
46637,2026-08-31,232,8,0,0,2,12.48,48.24
46638,2026-08-31,742,65,10,0,19,14.43,178.46
46639,2026-08-31,1338,130,9,1,16,10.24,228.37
46640,2026-08-31,733,69,4,4,8,14.56,177.89
46641,2026-08-31,329,22,0,2,2,7.06,38.71
46642,2026-08-31,2008,123,7,4,16,5.89,197.04
46643,2026-08-31,451,25,3,0,5,9.65,72.57
46644,2026-08-31,2488,199,21,7,33,1.5,62.2
46645,2026-08-31,400,23,0,0,12,10.37,69.15
46646,2026-08-31,528,46,1,2,6,9.34,82.23
46647,2026-08-31,2747,210,12,9,47,6.27,286.85
46648,2026-08-31,164,11,1,0,2,10.73,29.32
46649,2026-08-31,1802,70,3,2,38,4.32,129.76
46650,2026-08-31,1936,182,16,2,27,10.09,325.66
46651,2026-08-31,1582,65,7,0,22,5.31,140.12
46652,2026-08-31,807,77,12,4,10,9.37,125.98
46653,2026-08-31,212,6,0,1,4,4.39,15.5
46654,2026-08-31,12699,855,72,34,217,9.9,2094.54
46655,2026-08-31,1108,69,7,1,9,6.29,116.18
46656,2026-08-31,3847,268,14,10,55,8.6,551.12
46657,2026-08-31,668,82,6,3,2,5.49,61.15
46658,2026-08-31,129,12,3,1,3,6.83,14.69
46659,2026-08-31,165,13,2,0,5,3.81,10.47
46660,2026-08-31,1038,91,6,4,26,11.31,195.62
46661,2026-08-31,56,3,0,1,1,13.57,12.66
46662,2026-08-31,8954,783,88,15,126,11.7,1745.51
46663,2026-08-31,1005,79,3,4,17,13.61,227.98
46664,2026-08-31,35,2,0,0,0,5.33,3.11
46665,2026-08-31,69,2,0,0,1,7.4,8.51
46666,2026-08-31,161,14,1,0,4,10.63,28.53
46667,2026-08-31,73,12,1,0,2,4.28,5.21
46668,2026-08-31,5724,398,32,18,34,7.38,704.22
46669,2026-08-31,181,15,0,0,6,11.91,35.92
46670,2026-08-31,3352,238,21,6,22,8.13,454.05
46671,2026-08-31,25596,1022,47,52,325,1.92,820.08
46672,2026-08-31,1124,67,6,2,12,9.2,172.3
46673,2026-08-31,88,8,0,0,0,8.97,13.15
46674,2026-08-31,159,13,0,0,2,12.63,33.47
46675,2026-08-31,348,22,1,0,1,6.58,38.17
46676,2026-08-31,165,15,4,0,2,12.9,35.47
46677,2026-08-31,1064,67,9,5,10,7.67,136.05
46678,2026-08-31,774,50,3,1,2,9.45,121.96
46679,2026-08-31,19837,1203,53,43,399,10.58,3496.94
46680,2026-08-31,1068,112,10,5,6,12.23,217.62
46681,2026-08-31,12102,973,32,21,129,7.85,1583.03
46682,2026-08-31,1277,90,4,9,21,8.19,174.24
46683,2026-08-31,4380,161,17,1,53,12.28,896.72
46684,2026-08-31,3603,201,19,7,42,7.09,425.99
46685,2026-08-31,699,36,1,1,14,11.41,132.87
46686,2026-08-31,4330,275,18,5,81,5.38,388.18
46687,2026-08-31,418,39,5,3,5,5.27,36.74
46688,2026-08-31,534,36,3,2,13,10.01,89.09
46689,2026-08-31,641,65,1,0,6,12.25,130.84
46690,2026-08-31,480,39,1,3,4,6.12,48.92
46691,2026-08-31,1860,186,21,7,7,7.26,225.08
46692,2026-08-31,232,12,0,2,5,4.55,17.59
46693,2026-08-31,1390,101,2,7,8,9.8,226.95
46694,2026-08-31,3339,352,17,22,65,5.25,292.44
46695,2026-08-31,100,9,2,0,1,10.45,17.41
46696,2026-08-31,902,103,11,5,7,8.91,133.9
46697,2026-08-31,682,23,2,2,14,4.42,50.21
46698,2026-08-31,523,31,0,0,2,6.23,54.3
46699,2026-08-31,1862,52,2,1,8,7.65,237.45
46700,2026-08-31,5739,455,67,18,50,5.2,497.73
46701,2026-08-31,1019,101,14,4,17,9.38,159.27
46702,2026-08-31,54,2,1,1,0,6.41,5.77
46703,2026-08-31,728,83,5,4,11,3.54,42.9
46704,2026-08-31,162,9,1,0,2,7.03,18.99
46705,2026-08-31,686,35,5,0,8,3.72,42.53
46706,2026-08-31,98,9,2,0,2,7.68,12.55
46707,2026-08-31,65,7,1,0,2,5.8,6.28
46708,2026-08-31,3611,232,24,18,40,10.99,661.39
46709,2026-08-31,570,53,4,0,4,11.56,109.85
46710,2026-08-31,8144,352,27,8,107,8.16,1107.77
46711,2026-08-31,659,64,1,6,4,9.21,101.21
46712,2026-08-31,205,15,2,0,2,4.43,15.14
46713,2026-08-31,102,3,0,0,1,7.47,12.7
46714,2026-08-31,120,7,1,1,0,10.75,21.49
46715,2026-08-31,940,30,1,0,23,12.64,198.01
46716,2026-08-31,578,28,1,1,6,15.13,145.75
46717,2026-08-31,476,38,1,2,10,9.75,77.39
46718,2026-08-31,1528,66,9,3,40,5.42,137.99
46719,2026-08-31,3299,214,25,8,45,7.3,401.46
46720,2026-08-31,1739,124,10,2,42,5.97,173.11
46721,2026-08-31,6173,334,40,9,99,7.65,787.44
46722,2026-08-31,316,22,0,1,3,1.5,7.9
46723,2026-08-31,3355,261,31,14,29,8.87,495.75
46724,2026-08-31,670,42,7,0,6,13.37,149.26
46725,2026-08-31,1090,95,9,6,19,9.53,173.05
46726,2026-08-31,3197,344,41,12,57,10.41,554.78
46727,2026-08-31,427,26,2,1,13,7.83,55.69
46728,2026-08-31,1241,96,14,1,9,9.39,194.19
46729,2026-08-31,600,45,2,4,4,6.17,61.67
46730,2026-08-31,719,70,8,2,6,1.89,22.6
46731,2026-08-31,1599,141,8,3,22,12.19,324.77
46732,2026-08-31,951,84,8,3,15,1.9,30.13
46733,2026-08-31,6626,528,43,31,78,10.46,1154.97
46734,2026-08-31,429,28,2,4,11,12.37,88.42
46735,2026-08-31,12095,942,42,31,143,9.23,1861.43
46736,2026-08-31,5183,340,45,2,70,5.03,434.57
46737,2026-08-31,853,52,1,1,14,12.57,178.65
46738,2026-08-31,165,19,1,2,1,5.8,15.95
46739,2026-08-31,1291,117,7,0,19,7.24,155.69
46740,2026-08-31,1036,73,6,2,6,14.18,244.89
46741,2026-08-31,739,50,3,0,8,3.38,41.6
46742,2026-08-31,1297,75,8,0,3,13.28,287.08
46743,2026-08-31,694,37,6,1,10,13.93,161.14
46744,2026-08-31,314,23,2,2,0,4.97,25.99
46745,2026-08-31,374,17,0,0,5,4.98,31.03
46746,2026-08-31,4318,268,20,6,64,5.99,430.82
46747,2026-08-31,601,48,4,2,10,14.51,145.34
46748,2026-08-31,645,42,6,1,10,9.77,105.0
46749,2026-08-31,1087,94,7,4,5,13.72,248.61
46750,2026-08-31,3443,139,7,4,54,7.87,451.68
46751,2026-08-31,1481,122,12,0,34,6.92,170.92
46752,2026-08-31,900,67,7,5,0,1.5,22.5
46753,2026-08-31,1434,121,16,3,23,6.62,158.19
46754,2026-08-31,463,19,2,0,5,7.76,59.88
46755,2026-08-31,325,23,4,0,9,8.76,47.46
46756,2026-08-31,3602,187,16,6,40,7.25,435.49
46757,2026-08-31,331,27,2,3,7,1.5,8.28
46758,2026-08-31,11158,1245,86,63,110,12.76,2372.1
46759,2026-08-31,434,27,2,0,2,8.92,64.5
46760,2026-08-31,468,21,3,0,7,11.64,90.82
46761,2026-08-31,501,36,6,0,6,6.95,58.01
46762,2026-08-31,11711,832,52,39,136,9.56,1865.41
46763,2026-08-31,63,6,1,0,2,11.34,11.91
46764,2026-08-31,591,22,2,0,6,10.68,105.25
46765,2026-08-31,437,22,1,0,5,10.78,78.48
46766,2026-08-31,17852,866,71,49,188,9.94,2957.28
46767,2026-08-31,773,34,4,0,9,7.06,91.01
46768,2026-08-31,361,21,2,0,5,1.85,11.15
46769,2026-08-31,2159,125,19,6,17,8.82,317.38
46770,2026-08-31,9320,648,45,23,64,9.03,1402.19
46771,2026-08-31,955,77,6,5,5,7.04,112.06
46772,2026-08-31,2262,177,14,5,23,4.33,163.13
46773,2026-08-31,1594,100,4,4,12,12.26,325.63
46774,2026-08-31,2355,187,8,8,35,9.56,375.23
46775,2026-08-31,96,3,0,0,3,9.88,15.81
46776,2026-08-31,8560,481,28,26,87,8.89,1267.77
46777,2026-08-31,1092,52,4,0,6,12.63,229.8
46778,2026-08-31,1285,75,7,4,19,9.6,205.51
46779,2026-08-31,266,18,3,1,3,8.18,36.28
46780,2026-08-31,638,56,5,1,13,11.46,121.85
46781,2026-08-31,382,39,4,4,1,13.99,89.1
46782,2026-08-31,2168,67,9,0,28,5.2,188.03
46783,2026-08-31,2068,100,6,2,41,9.18,316.23
46784,2026-08-31,267,28,3,1,4,10.72,47.71
46785,2026-08-31,2601,111,9,5,29,9.91,429.55
46786,2026-08-31,1723,91,3,4,24,7.19,206.36
46787,2026-08-31,1272,107,8,3,6,6.07,128.62
46788,2026-08-31,8041,591,51,17,67,10.64,1426.39
46789,2026-08-31,587,56,6,1,6,10.62,103.89
46790,2026-08-31,1224,75,10,0,17,14.41,294.06
46791,2026-08-31,559,36,2,1,6,9.41,87.64
46792,2026-08-31,690,39,2,1,2,9.13,104.95
46793,2026-08-31,474,28,2,2,1,6.29,49.68
46794,2026-08-31,124,6,0,0,3,8.86,18.32
46795,2026-08-31,211,10,0,1,4,8.17,28.74
46796,2026-08-31,363,33,5,3,3,9.86,59.63
46797,2026-08-31,2774,208,13,13,62,9.16,423.52
46798,2026-08-31,1743,69,7,3,14,8.71,253.17
46799,2026-08-31,3659,357,44,9,44,11.38,694.19
46800,2026-08-31,364,19,1,0,1,12.88,78.14
46801,2026-08-31,1572,92,9,1,14,12.59,329.94
46802,2026-08-31,888,51,6,1,9,8.49,125.58
46803,2026-08-31,402,11,1,1,2,12.34,82.65
46804,2026-08-31,215,17,0,0,0,17.83,63.9
46805,2026-08-31,2423,192,26,6,15,5.84,235.81
46806,2026-08-31,2763,213,9,14,39,11.54,531.31
46807,2026-08-31,1118,78,3,2,10,11.8,219.92
46808,2026-08-31,335,22,3,1,6,3.88,21.68
46809,2026-08-31,210,7,0,0,5,9.13,31.95
46810,2026-08-31,1823,24,3,2,24,9.38,285.12
46811,2026-08-31,51,3,0,0,0,9.66,8.21
46812,2026-08-31,1052,110,19,4,25,7.36,129.04
46813,2026-08-31,1634,157,17,7,24,14.13,384.94
46814,2026-08-31,5544,58,3,4,60,11.41,1053.97
46815,2026-08-31,1203,80,7,2,17,10.01,200.75
46816,2026-08-31,4061,340,33,8,68,8.66,586.18
46817,2026-08-31,1000,77,6,1,10,10.87,181.23
46818,2026-08-31,1012,54,3,3,7,13.72,231.45
46819,2026-08-31,1560,114,6,2,11,10.33,268.45
46820,2026-08-31,549,15,2,0,14,7.67,70.19
46821,2026-08-31,4058,262,28,12,19,8.42,569.36
46822,2026-08-31,435,27,1,0,5,10.99,79.7
46823,2026-08-31,483,28,2,0,4,8.26,66.51
46824,2026-08-31,1884,103,9,3,11,8.05,252.78
46825,2026-08-31,413,17,0,0,0,7.24,49.83
46826,2026-08-31,2940,55,4,1,13,10.58,518.46
46827,2026-08-31,5344,413,45,10,69,7.01,624.61
46828,2026-08-31,7507,469,26,29,105,11.44,1431.3
46829,2026-08-31,351,14,1,0,10,5.76,33.69
46830,2026-08-31,275,22,1,1,9,13.69,62.75
46831,2026-08-31,575,50,0,1,11,7.47,71.6
46832,2026-08-31,367,26,3,0,6,13.52,82.7
46833,2026-08-31,2687,78,6,2,32,9.86,441.37
46834,2026-08-31,2991,137,29,10,28,8.16,406.56
46835,2026-08-31,2211,124,13,8,24,9.45,348.23
46836,2026-08-31,1546,60,1,4,6,4.82,124.15
46837,2026-08-31,157,9,1,0,1,8.62,22.57
46838,2026-08-31,638,17,0,0,11,6.41,68.12
46839,2026-08-31,108,10,2,1,0,10.97,19.75
46840,2026-08-31,4373,388,25,8,47,1.56,114.01
46841,2026-08-31,91,8,1,1,1,7.13,10.81
46842,2026-08-31,156,8,0,0,2,8.83,22.97
46843,2026-08-31,94,4,0,1,1,6.24,9.78
46844,2026-08-31,744,24,1,0,10,1.5,18.6
46845,2026-08-31,518,42,3,1,7,6.87,59.27
46846,2026-08-31,1608,145,9,0,18,8.17,218.91
46847,2026-08-31,316,21,0,2,6,6.87,36.18
46848,2026-08-31,909,25,2,2,19,8.56,129.74
46849,2026-08-31,925,27,0,1,8,12.1,186.55
46850,2026-08-31,1135,24,2,1,15,16.27,307.72
46851,2026-08-31,121,5,1,1,0,10.61,21.39
46852,2026-08-31,10554,389,44,22,107,9.97,1754.11
46853,2026-08-31,2839,243,23,4,3,5.13,242.64
46854,2026-08-31,25,0,0,0,0,5.22,2.18
46855,2026-08-31,1011,60,4,5,15,10.11,170.3
46856,2026-08-31,4286,317,23,6,74,11.26,804.62
46857,2026-08-31,914,77,5,2,13,9.76,148.64
46858,2026-08-31,27,2,0,0,0,5.06,2.28
46859,2026-08-31,1186,95,6,4,13,5.11,100.94
46860,2026-08-31,432,31,1,0,1,4.4,31.69
46861,2026-08-31,18599,1611,110,35,151,4.13,1278.85
46862,2026-08-31,1300,62,7,1,15,10.2,221.1
46863,2026-08-31,3463,259,18,6,72,8.65,499.3
46864,2026-08-31,89,3,0,0,0,9.49,14.08
46865,2026-08-31,380,26,3,0,8,6.9,43.7
46866,2026-08-31,762,69,3,2,2,5.48,69.62
46867,2026-08-31,114,6,0,0,0,13.29,25.26
46868,2026-08-31,3540,135,14,5,42,6.19,365.29
46869,2026-08-31,11488,1253,42,48,155,7.25,1387.28
46870,2026-08-31,5126,448,38,24,121,8.22,701.87
46871,2026-08-31,577,8,2,0,6,10.99,105.65
46872,2026-08-31,784,52,1,4,8,9.46,123.66
46873,2026-08-31,3740,327,28,6,60,7.68,478.7
46874,2026-08-31,613,40,5,1,0,7.03,71.81
46875,2026-08-31,2398,128,16,5,43,11.45,457.69
46876,2026-08-31,775,75,0,5,5,6.72,86.8
46877,2026-08-31,9698,831,46,43,102,7.34,1186.61
46878,2026-08-31,1779,136,10,7,32,6.43,190.68
46879,2026-08-31,102,11,1,2,3,8.99,15.28
46880,2026-08-31,5485,417,23,4,55,6.83,624.31
46881,2026-08-31,122,11,0,1,0,11.06,22.49
46882,2026-08-31,5706,416,4,16,78,7.09,674.63
46883,2026-08-31,149,15,1,0,1,9.89,24.55
46884,2026-08-31,2622,190,22,1,47,8.56,374.13
46885,2026-08-31,63,2,0,0,0,7.14,7.49
46886,2026-08-31,174,6,0,0,2,10.53,30.53
46887,2026-08-31,88,4,0,1,0,10.11,14.83
46888,2026-08-31,2849,158,16,1,33,7.23,343.46
46889,2026-08-31,249,13,1,1,2,10.69,44.36
46890,2026-08-31,5207,302,30,19,53,7.65,663.75
46891,2026-08-31,405,13,5,0,8,9.45,63.82
46892,2026-08-31,605,33,1,0,18,7.41,74.73
46893,2026-08-31,3269,195,18,5,40,9.07,494.05
46894,2026-08-31,1257,107,15,9,21,2.19,45.96
46895,2026-08-31,1340,138,7,5,8,13.68,305.44
46896,2026-08-31,838,43,2,2,0,9.45,132.0
46897,2026-08-31,1327,102,6,3,12,6.38,141.0
46898,2026-08-31,2739,210,15,14,44,7.56,345.08
46899,2026-08-31,351,42,3,1,2,7.81,45.71
46900,2026-08-31,775,43,6,2,4,10.3,133.03
46901,2026-08-31,2429,173,18,1,32,9.25,374.54
46902,2026-08-31,5769,574,51,32,128,4.45,427.88
46903,2026-08-31,1686,129,15,4,25,5.76,161.94
46904,2026-08-31,7266,345,27,13,43,5.34,646.64
46905,2026-08-31,198,16,0,2,3,4.15,13.7
46906,2026-08-31,107,8,0,0,1,9.74,17.37
46907,2026-08-31,311,17,1,0,2,7.62,39.49
46908,2026-08-31,1274,69,4,3,20,13.42,285.04
46909,2026-08-31,403,34,3,0,3,5.25,35.25
46910,2026-08-31,519,7,1,1,4,6.55,56.65
46911,2026-08-31,462,8,0,0,10,14.97,115.28
46912,2026-08-31,156,17,2,0,0,6.69,17.41
46913,2026-08-31,215,15,4,0,4,8.69,31.16
46914,2026-08-31,389,21,3,0,4,12.2,79.09
46915,2026-08-31,1125,78,7,1,20,11.71,219.6
46916,2026-08-31,1752,89,8,6,45,11.93,348.3
46917,2026-08-31,8766,739,88,20,121,6.87,1003.26
46918,2026-08-31,1452,71,7,1,14,15.46,374.22
46919,2026-08-31,1013,14,0,1,5,11.72,197.91
46920,2026-08-31,754,76,4,1,18,5.02,63.12
46921,2026-08-31,684,21,4,3,6,3.71,42.28
46922,2026-08-31,149,5,0,0,2,5.58,13.84
46923,2026-08-31,477,35,1,2,9,7.82,62.14
46924,2026-08-31,6627,418,7,23,75,7.53,832.05
46925,2026-08-31,447,22,4,2,1,6.68,49.79
46926,2026-08-31,3256,190,10,4,18,11.34,615.41
46927,2026-08-31,3174,222,20,6,20,7.64,404.33
46928,2026-08-31,7179,457,40,15,39,10.12,1210.71
46929,2026-08-31,609,33,0,1,7,12.55,127.42
46930,2026-08-31,903,93,5,7,15,7.15,107.67
46931,2026-08-31,492,34,3,3,3,7.92,64.91
46932,2026-08-31,306,12,1,0,6,7.6,38.75
46933,2026-08-31,1697,156,11,2,24,15.55,439.75
46934,2026-08-31,2229,96,9,4,33,6.09,226.23
46935,2026-08-31,7093,680,72,24,90,10.56,1248.1
46936,2026-08-31,5365,533,56,22,60,10.17,909.02
46937,2026-08-31,524,23,3,0,6,7.95,69.45
46938,2026-08-31,1319,52,3,1,12,9.08,199.51
46939,2026-08-31,2582,157,15,6,33,8.15,350.53
46940,2026-08-31,2160,174,10,9,10,10.27,369.64
46941,2026-08-31,35,3,0,0,1,8.6,5.02
46942,2026-08-31,694,31,6,6,6,8.32,96.27
46943,2026-08-31,476,28,2,0,9,6.9,54.74
46944,2026-08-31,1383,74,5,0,31,10.51,242.28
46945,2026-08-31,335,36,3,1,6,7.46,41.67
46946,2026-08-31,2199,154,16,4,23,1.5,54.98
46947,2026-08-31,75,2,0,0,1,9.08,11.36
46948,2026-08-31,802,73,9,3,3,6.47,86.54
46949,2026-08-31,696,20,2,0,8,5.55,64.38
46950,2026-08-31,61,6,0,0,0,12.42,12.62
46951,2026-08-31,4028,207,23,3,73,14.78,992.1
46952,2026-08-31,39657,2836,221,83,508,13.94,9212.84
46953,2026-08-31,417,35,4,1,4,6.38,44.31
46954,2026-08-31,1824,127,11,1,25,3.31,100.5
46955,2026-08-31,1612,124,10,6,6,10.03,269.44
46956,2026-08-31,274,13,1,2,6,11.16,50.96
46957,2026-08-31,2685,174,23,6,47,3.0,134.14
46958,2026-08-31,342,19,1,1,5,4.84,27.6
46959,2026-08-31,2627,109,11,4,34,5.83,255.15
46960,2026-08-31,189,17,1,0,2,5.27,16.6
46961,2026-08-31,1538,119,17,3,20,3.05,78.24
46962,2026-08-31,1584,73,7,0,22,4.46,117.75
46963,2026-08-31,2318,166,10,3,42,2.91,112.42
46964,2026-08-31,228,26,2,1,5,3.38,12.83
46965,2026-08-31,1262,106,4,2,24,4.88,102.65
46966,2026-08-31,1590,99,12,2,3,6.35,168.14
46967,2026-08-31,7332,471,41,8,69,11.24,1373.99
46968,2026-08-31,356,20,1,0,4,8.47,50.27
46969,2026-08-31,258,12,3,1,3,8.58,36.88
46970,2026-08-31,977,38,2,2,12,14.72,239.71
46971,2026-08-31,15656,1276,121,21,256,8.19,2136.15
46972,2026-08-31,929,56,4,2,3,4.1,63.53
46973,2026-08-31,489,12,1,0,4,10.17,82.85
46974,2026-08-31,1194,72,0,2,12,8.92,177.52
